Date,site_id,par,full_name,unit,value_min,value_max,value_mean
1/1/17,Malselv,rr,Dognnedbor v2.0,mm,0,7.5,2.9
1/2/17,Malselv,rr,Dognnedbor v2.0,mm,1.1,5.3,3.1
1/3/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.2,0.2
1/4/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.7,0
1/5/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.3,0.1
1/6/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.5,0
1/7/17,Malselv,rr,Dognnedbor v2.0,mm,0,9,3.1
1/8/17,Malselv,rr,Dognnedbor v2.0,mm,0,10.1,6.2
1/9/17,Malselv,rr,Dognnedbor v2.0,mm,0,9.5,5.9
1/10/17,Malselv,rr,Dognnedbor v2.0,mm,0,10.4,6.4
1/11/17,Malselv,rr,Dognnedbor v2.0,mm,0.9,9.4,3.8
1/12/17,Malselv,rr,Dognnedbor v2.0,mm,0,3.3,1.6
1/13/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.1,0.4
1/14/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.2,0.3
1/15/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.7,0.2
1/16/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.6,0.3
1/17/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.4,1.1
1/18/17,Malselv,rr,Dognnedbor v2.0,mm,0,15.6,7.9
1/19/17,Malselv,rr,Dognnedbor v2.0,mm,3,23,10.5
1/20/17,Malselv,rr,Dognnedbor v2.0,mm,6.6,25.3,14.3
1/21/17,Malselv,rr,Dognnedbor v2.0,mm,5.1,24.8,11.4
1/22/17,Malselv,rr,Dognnedbor v2.0,mm,0,5.9,1.9
1/23/17,Malselv,rr,Dognnedbor v2.0,mm,2.9,13.6,7
1/24/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.9,1
1/25/17,Malselv,rr,Dognnedbor v2.0,mm,0.4,3.5,1.7
1/26/17,Malselv,rr,Dognnedbor v2.0,mm,5.7,39.8,18.4
1/27/17,Malselv,rr,Dognnedbor v2.0,mm,4.2,28.4,13.3
1/28/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.7,0.3
1/29/17,Malselv,rr,Dognnedbor v2.0,mm,0,5.1,0.9
1/30/17,Malselv,rr,Dognnedbor v2.0,mm,0,4.4,2
1/31/17,Malselv,rr,Dognnedbor v2.0,mm,1.3,4.6,3.3
2/1/17,Malselv,rr,Dognnedbor v2.0,mm,0.1,5.1,2.2
2/2/17,Malselv,rr,Dognnedbor v2.0,mm,0,3.2,1.7
2/3/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.1,0.1
2/4/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.2,0
2/5/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.5,0.2
2/6/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.9,0.2
2/7/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.3,0.1
2/8/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
2/9/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
2/10/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
2/11/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.2,0
2/12/17,Malselv,rr,Dognnedbor v2.0,mm,0,7.5,0.9
2/13/17,Malselv,rr,Dognnedbor v2.0,mm,0,20.3,10.6
2/14/17,Malselv,rr,Dognnedbor v2.0,mm,0,26.9,9.8
2/15/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.3,0.5
2/16/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.5,0.3
2/17/17,Malselv,rr,Dognnedbor v2.0,mm,0,10.7,6.5
2/18/17,Malselv,rr,Dognnedbor v2.0,mm,4.8,28.5,10.6
2/19/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.2,0.1
2/20/17,Malselv,rr,Dognnedbor v2.0,mm,0.2,11.7,4.6
2/21/17,Malselv,rr,Dognnedbor v2.0,mm,0,9.3,5
2/22/17,Malselv,rr,Dognnedbor v2.0,mm,0,8.7,1.7
2/23/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.9,1.1
2/24/17,Malselv,rr,Dognnedbor v2.0,mm,0.1,12.3,3.2
2/25/17,Malselv,rr,Dognnedbor v2.0,mm,0.2,9.3,2.6
2/26/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.6,0.7
2/27/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.7,0.6
2/28/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.9,0.5
3/1/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.4,0.4
3/2/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.1,0.1
3/3/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.9,0.1
3/4/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.7,0
3/5/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.6,0.3
3/6/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.1,0.1
3/7/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
3/8/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.6,0.6
3/9/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.4,0.6
3/10/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.5,0.7
3/11/17,Malselv,rr,Dognnedbor v2.0,mm,0,9.4,4.3
3/12/17,Malselv,rr,Dognnedbor v2.0,mm,0,14,3.7
3/13/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.4,0.4
3/14/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.6,0.2
3/15/17,Malselv,rr,Dognnedbor v2.0,mm,0,3.4,0.6
3/16/17,Malselv,rr,Dognnedbor v2.0,mm,0,20.5,12
3/17/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.5,1
3/18/17,Malselv,rr,Dognnedbor v2.0,mm,3.5,16.6,8.6
3/19/17,Malselv,rr,Dognnedbor v2.0,mm,0.5,2.8,1.3
3/20/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.5,0.2
3/21/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.7,0.2
3/22/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.7,0.2
3/23/17,Malselv,rr,Dognnedbor v2.0,mm,0.8,4.2,2.3
3/24/17,Malselv,rr,Dognnedbor v2.0,mm,0,5.7,2.2
3/25/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.8,0.6
3/26/17,Malselv,rr,Dognnedbor v2.0,mm,3.4,11,6.6
3/27/17,Malselv,rr,Dognnedbor v2.0,mm,2.9,32.4,12
3/28/17,Malselv,rr,Dognnedbor v2.0,mm,3,10.5,7.1
3/29/17,Malselv,rr,Dognnedbor v2.0,mm,0,22.1,8
3/30/17,Malselv,rr,Dognnedbor v2.0,mm,0,15.3,5.5
3/31/17,Malselv,rr,Dognnedbor v2.0,mm,0,5,1.7
4/1/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.3,0.3
4/2/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.8,0.2
4/3/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
4/4/17,Malselv,rr,Dognnedbor v2.0,mm,0,16,7.4
4/5/17,Malselv,rr,Dognnedbor v2.0,mm,0,4,1.6
4/6/17,Malselv,rr,Dognnedbor v2.0,mm,1.4,6,2.9
4/7/17,Malselv,rr,Dognnedbor v2.0,mm,0.1,2.5,0.8
4/8/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.5,0.2
4/9/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.1,0.3
4/10/17,Malselv,rr,Dognnedbor v2.0,mm,1.1,7.3,3
4/11/17,Malselv,rr,Dognnedbor v2.0,mm,0,3.6,0.8
4/12/17,Malselv,rr,Dognnedbor v2.0,mm,0.1,3.8,0.9
4/13/17,Malselv,rr,Dognnedbor v2.0,mm,0,1,0.1
4/14/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.7,0.1
4/15/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.7,0.1
4/16/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.2,0
4/17/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
4/18/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.8,0.1
4/19/17,Malselv,rr,Dognnedbor v2.0,mm,0,4.9,2
4/20/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.9,0.5
4/21/17,Malselv,rr,Dognnedbor v2.0,mm,0.1,2,1.1
4/22/17,Malselv,rr,Dognnedbor v2.0,mm,0.3,7.3,3.7
4/23/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.6,0.3
4/24/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.5,0.4
4/25/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.8,0
4/26/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.1,0
4/27/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
4/28/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
4/29/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
4/30/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
5/1/17,Malselv,rr,Dognnedbor v2.0,mm,2.5,6.6,4.4
5/2/17,Malselv,rr,Dognnedbor v2.0,mm,0,29.4,10.9
5/3/17,Malselv,rr,Dognnedbor v2.0,mm,0,6.6,2.3
5/4/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
5/5/17,Malselv,rr,Dognnedbor v2.0,mm,0,5.3,1.4
5/6/17,Malselv,rr,Dognnedbor v2.0,mm,0,3.2,1.6
5/7/17,Malselv,rr,Dognnedbor v2.0,mm,0.1,3.9,1.7
5/8/17,Malselv,rr,Dognnedbor v2.0,mm,0.5,2.7,1.5
5/9/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.1,0.4
5/10/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.5,0.2
5/11/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.2,0.3
5/12/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.2,0
5/13/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.1,0
5/14/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
5/15/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
5/16/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
5/17/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
5/18/17,Malselv,rr,Dognnedbor v2.0,mm,0.1,1.8,0.7
5/19/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.7,0
5/20/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.1,0.5
5/21/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.7,0
5/22/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.8,0.1
5/23/17,Malselv,rr,Dognnedbor v2.0,mm,0,5.3,1.8
5/24/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.2,0
5/25/17,Malselv,rr,Dognnedbor v2.0,mm,0,7.2,3
5/26/17,Malselv,rr,Dognnedbor v2.0,mm,0.1,4.5,1.4
5/27/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.6,0.1
5/28/17,Malselv,rr,Dognnedbor v2.0,mm,0,4.9,1.1
5/29/17,Malselv,rr,Dognnedbor v2.0,mm,0,7,2.9
5/30/17,Malselv,rr,Dognnedbor v2.0,mm,0.6,6.2,2.7
5/31/17,Malselv,rr,Dognnedbor v2.0,mm,0,8,3.7
6/1/17,Malselv,rr,Dognnedbor v2.0,mm,0.1,3.3,1.6
6/2/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.7,0.4
6/3/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
6/4/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
6/5/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.7,0
6/6/17,Malselv,rr,Dognnedbor v2.0,mm,0,3.3,1.2
6/7/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.2,0.1
6/8/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.1,0.1
6/9/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
6/10/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
6/11/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
6/12/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
6/13/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
6/14/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
6/15/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.9,0.1
6/16/17,Malselv,rr,Dognnedbor v2.0,mm,0,4.4,0.6
6/17/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.1,0.3
6/18/17,Malselv,rr,Dognnedbor v2.0,mm,0.1,2.1,1
6/19/17,Malselv,rr,Dognnedbor v2.0,mm,0,3.4,1.3
6/20/17,Malselv,rr,Dognnedbor v2.0,mm,0,3.4,0.5
6/21/17,Malselv,rr,Dognnedbor v2.0,mm,0.1,5,1.9
6/22/17,Malselv,rr,Dognnedbor v2.0,mm,0,5.9,0.9
6/23/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.2,0.1
6/24/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.2,0
6/25/17,Malselv,rr,Dognnedbor v2.0,mm,0.1,4.3,1.7
6/26/17,Malselv,rr,Dognnedbor v2.0,mm,0.9,3.5,2.2
6/27/17,Malselv,rr,Dognnedbor v2.0,mm,0,6.2,2.3
6/28/17,Malselv,rr,Dognnedbor v2.0,mm,0.8,4.5,2.9
6/29/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.5,0.1
6/30/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.9,0.3
7/1/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
7/2/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.4,0
7/3/17,Malselv,rr,Dognnedbor v2.0,mm,0.4,2.9,1.4
7/4/17,Malselv,rr,Dognnedbor v2.0,mm,13.3,21.1,18
7/5/17,Malselv,rr,Dognnedbor v2.0,mm,0,3.7,0.9
7/6/17,Malselv,rr,Dognnedbor v2.0,mm,0,3.5,0.6
7/7/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.1,0.6
7/8/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.3,0
7/9/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.6,0.1
7/10/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
7/11/17,Malselv,rr,Dognnedbor v2.0,mm,1,2.8,1.8
7/12/17,Malselv,rr,Dognnedbor v2.0,mm,1.3,11.6,5.6
7/13/17,Malselv,rr,Dognnedbor v2.0,mm,0.5,4.9,2.4
7/14/17,Malselv,rr,Dognnedbor v2.0,mm,2,19.9,11.9
7/15/17,Malselv,rr,Dognnedbor v2.0,mm,4.6,20,12.1
7/16/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.6,0.4
7/17/17,Malselv,rr,Dognnedbor v2.0,mm,0.7,9.4,4.6
7/18/17,Malselv,rr,Dognnedbor v2.0,mm,6.3,24.6,11.5
7/19/17,Malselv,rr,Dognnedbor v2.0,mm,2.6,9.1,5.9
7/20/17,Malselv,rr,Dognnedbor v2.0,mm,0,3.5,1.4
7/21/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.3,0
7/22/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.3,0
7/23/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.8,0.4
7/24/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
7/25/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.2,0
7/26/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.1,0
7/27/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.2,0
7/28/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.9,0.1
7/29/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.7,0.1
7/30/17,Malselv,rr,Dognnedbor v2.0,mm,0,9.1,4.4
7/31/17,Malselv,rr,Dognnedbor v2.0,mm,11.6,30.3,16.6
8/1/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.2,0.2
8/2/17,Malselv,rr,Dognnedbor v2.0,mm,4.1,12.7,10
8/3/17,Malselv,rr,Dognnedbor v2.0,mm,0,5,1.7
8/4/17,Malselv,rr,Dognnedbor v2.0,mm,0,5,0.8
8/5/17,Malselv,rr,Dognnedbor v2.0,mm,0,5.8,1.7
8/6/17,Malselv,rr,Dognnedbor v2.0,mm,0,4.9,1.3
8/7/17,Malselv,rr,Dognnedbor v2.0,mm,0.4,4.2,1.5
8/8/17,Malselv,rr,Dognnedbor v2.0,mm,0.7,5.6,2.9
8/9/17,Malselv,rr,Dognnedbor v2.0,mm,0.1,24.1,5.8
8/10/17,Malselv,rr,Dognnedbor v2.0,mm,0.1,6.6,2.7
8/11/17,Malselv,rr,Dognnedbor v2.0,mm,2,7.7,3.7
8/12/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.5,0.5
8/13/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.4,0.8
8/14/17,Malselv,rr,Dognnedbor v2.0,mm,0,3.9,1.5
8/15/17,Malselv,rr,Dognnedbor v2.0,mm,0,20.5,6.3
8/16/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.7,0.1
8/17/17,Malselv,rr,Dognnedbor v2.0,mm,6.1,11.5,8.8
8/18/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.9,0.4
8/19/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
8/20/17,Malselv,rr,Dognnedbor v2.0,mm,2.2,9.5,4.6
8/21/17,Malselv,rr,Dognnedbor v2.0,mm,3,11.3,7.1
8/22/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.4,0.6
8/23/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.6,0.2
8/24/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.9,0.4
8/25/17,Malselv,rr,Dognnedbor v2.0,mm,0,6.5,1
8/26/17,Malselv,rr,Dognnedbor v2.0,mm,3.1,27.9,11.8
8/27/17,Malselv,rr,Dognnedbor v2.0,mm,0,3,0.8
8/28/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.3,0
8/29/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.9,0.7
8/30/17,Malselv,rr,Dognnedbor v2.0,mm,0.1,4.4,2.4
8/31/17,Malselv,rr,Dognnedbor v2.0,mm,1.5,19.3,8.8
9/1/17,Malselv,rr,Dognnedbor v2.0,mm,0.5,9.8,3.4
9/2/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.8,0.3
9/3/17,Malselv,rr,Dognnedbor v2.0,mm,0,1,0.5
9/4/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
9/5/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
9/6/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.4,0.1
9/7/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
9/8/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.2,0
9/9/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.3,0
9/10/17,Malselv,rr,Dognnedbor v2.0,mm,0,6.3,1.1
9/11/17,Malselv,rr,Dognnedbor v2.0,mm,0,16.2,5.7
9/12/17,Malselv,rr,Dognnedbor v2.0,mm,0.1,1.9,0.6
9/13/17,Malselv,rr,Dognnedbor v2.0,mm,0.1,10.9,3.8
9/14/17,Malselv,rr,Dognnedbor v2.0,mm,0.1,7.3,1.2
9/15/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.6,0.2
9/16/17,Malselv,rr,Dognnedbor v2.0,mm,0,5.6,2.2
9/17/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.6,0.2
9/18/17,Malselv,rr,Dognnedbor v2.0,mm,0.3,4.1,1.7
9/19/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.9,0.1
9/20/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.1,0
9/21/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.4,0
9/22/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.7,0.1
9/23/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.2,0
9/24/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
9/25/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.2,0
9/26/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.3,0
9/27/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.2,0
9/28/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.3,0
9/29/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.2,0
9/30/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
10/1/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.6,0
10/2/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.5,0.2
10/3/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.5,0.3
10/4/17,Malselv,rr,Dognnedbor v2.0,mm,0,10.9,0.7
10/5/17,Malselv,rr,Dognnedbor v2.0,mm,0,4.8,0.2
10/6/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.1,0.1
10/7/17,Malselv,rr,Dognnedbor v2.0,mm,0,2,0.2
10/8/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.6,0.9
10/9/17,Malselv,rr,Dognnedbor v2.0,mm,0,3.2,0
10/10/17,Malselv,rr,Dognnedbor v2.0,mm,0,1,0.1
10/11/17,Malselv,rr,Dognnedbor v2.0,mm,0,3.8,0.1
10/12/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.6,0
10/13/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.2,0
10/14/17,Malselv,rr,Dognnedbor v2.0,mm,0.8,2.6,1.6
10/15/17,Malselv,rr,Dognnedbor v2.0,mm,0.6,2,1.2
10/16/17,Malselv,rr,Dognnedbor v2.0,mm,0.1,7.7,3.5
10/17/17,Malselv,rr,Dognnedbor v2.0,mm,8.2,23,13.7
10/18/17,Malselv,rr,Dognnedbor v2.0,mm,0.1,8.4,3.2
10/19/17,Malselv,rr,Dognnedbor v2.0,mm,1.4,12.8,4.5
10/20/17,Malselv,rr,Dognnedbor v2.0,mm,0.1,4.7,2
10/21/17,Malselv,rr,Dognnedbor v2.0,mm,0,3.6,0.3
10/22/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
10/23/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.5,0
10/24/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
10/25/17,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
10/26/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.5,0
10/27/17,Malselv,rr,Dognnedbor v2.0,mm,0,4,1
10/28/17,Malselv,rr,Dognnedbor v2.0,mm,0,13.3,6.4
10/29/17,Malselv,rr,Dognnedbor v2.0,mm,0,5.2,0.8
10/30/17,Malselv,rr,Dognnedbor v2.0,mm,0,12.7,5.5
10/31/17,Malselv,rr,Dognnedbor v2.0,mm,0,16,4.7
11/1/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.8,0.9
11/2/17,Malselv,rr,Dognnedbor v2.0,mm,0,8.1,3.7
11/3/17,Malselv,rr,Dognnedbor v2.0,mm,0,8.4,3.8
11/4/17,Malselv,rr,Dognnedbor v2.0,mm,0,28.2,8.2
11/5/17,Malselv,rr,Dognnedbor v2.0,mm,0,3.4,0.9
11/6/17,Malselv,rr,Dognnedbor v2.0,mm,0.9,9.3,3.7
11/7/17,Malselv,rr,Dognnedbor v2.0,mm,0,19.4,6.9
11/8/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.1,0.2
11/9/17,Malselv,rr,Dognnedbor v2.0,mm,0,7.3,1.4
11/10/17,Malselv,rr,Dognnedbor v2.0,mm,0,2,0.2
11/11/17,Malselv,rr,Dognnedbor v2.0,mm,0,3.7,0.1
11/12/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.3,0.1
11/13/17,Malselv,rr,Dognnedbor v2.0,mm,0,2,0.1
11/14/17,Malselv,rr,Dognnedbor v2.0,mm,0,7.5,1.9
11/15/17,Malselv,rr,Dognnedbor v2.0,mm,0,5.3,0.7
11/16/17,Malselv,rr,Dognnedbor v2.0,mm,0,9,2.6
11/17/17,Malselv,rr,Dognnedbor v2.0,mm,0,4,0.6
11/18/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.9,0.5
11/19/17,Malselv,rr,Dognnedbor v2.0,mm,0,3.3,0.2
11/20/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.7,0.1
11/21/17,Malselv,rr,Dognnedbor v2.0,mm,0,7,1.6
11/22/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.8,0.1
11/23/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.3,0.2
11/24/17,Malselv,rr,Dognnedbor v2.0,mm,0.1,5.5,2.9
11/25/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.8,0.4
11/26/17,Malselv,rr,Dognnedbor v2.0,mm,0,6.3,1
11/27/17,Malselv,rr,Dognnedbor v2.0,mm,0.1,5.5,1.4
11/28/17,Malselv,rr,Dognnedbor v2.0,mm,0,8.8,2.9
11/29/17,Malselv,rr,Dognnedbor v2.0,mm,0,5,2.1
11/30/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.2,0.1
12/1/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.3,0
12/2/17,Malselv,rr,Dognnedbor v2.0,mm,1.1,5.9,3.3
12/3/17,Malselv,rr,Dognnedbor v2.0,mm,0.2,4.8,2
12/4/17,Malselv,rr,Dognnedbor v2.0,mm,1.6,8.8,4.6
12/5/17,Malselv,rr,Dognnedbor v2.0,mm,0,12.4,4.3
12/6/17,Malselv,rr,Dognnedbor v2.0,mm,0.1,10.6,3.8
12/7/17,Malselv,rr,Dognnedbor v2.0,mm,0,4.2,0.8
12/8/17,Malselv,rr,Dognnedbor v2.0,mm,0,6.8,1.7
12/9/17,Malselv,rr,Dognnedbor v2.0,mm,0,7.1,1.2
12/10/17,Malselv,rr,Dognnedbor v2.0,mm,0,7.9,1.5
12/11/17,Malselv,rr,Dognnedbor v2.0,mm,0,2.3,1.3
12/12/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.2,0
12/13/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.5,0.1
12/14/17,Malselv,rr,Dognnedbor v2.0,mm,0,6.3,1.2
12/15/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.8,0.1
12/16/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.6,0.1
12/17/17,Malselv,rr,Dognnedbor v2.0,mm,0,3.3,0.8
12/18/17,Malselv,rr,Dognnedbor v2.0,mm,0,4.8,1.7
12/19/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.2,0
12/20/17,Malselv,rr,Dognnedbor v2.0,mm,1.8,13.4,6
12/21/17,Malselv,rr,Dognnedbor v2.0,mm,0,4.9,2.2
12/22/17,Malselv,rr,Dognnedbor v2.0,mm,0,12.4,7
12/23/17,Malselv,rr,Dognnedbor v2.0,mm,0,9,5.1
12/24/17,Malselv,rr,Dognnedbor v2.0,mm,0,6.4,0.9
12/25/17,Malselv,rr,Dognnedbor v2.0,mm,0,3.4,0.6
12/26/17,Malselv,rr,Dognnedbor v2.0,mm,0,1,0.1
12/27/17,Malselv,rr,Dognnedbor v2.0,mm,0,0.8,0
12/28/17,Malselv,rr,Dognnedbor v2.0,mm,0,1.3,0.1
