,flux_DOC_interp_monthly,flux_DOC_sensor,flux_SPM_interp_monthly,flux_SPM_sensor,ospar_DOC_extra,ospar_DOC_monthly,ospar_SPM_extra,ospar_SPM_monthly
2017,2.9299196929931237,2.4437376044041237,1.610075244966181,1.3575422891021827,3.347824,3.347824,2.621344,2.621344
2018,1.8766432013538215,1.939767751764071,0.6425317116616972,0.765368108192973,1.950534,1.950534,0.7505893,0.7505893
2019,3.353662248253345,3.336565036104433,0.8585435029504334,1.1635680234700008,3.367567,3.367567,0.8656155,0.8656155
2020,3.166588287277086,3.080008681255664,1.383478364443836,1.3389494264141861,3.306823,3.306823,1.747876,1.747876
2021,1.7932162623604344,1.9738173312661846,0.9746772364778481,0.7923802303037452,2.026043,2.026043,1.357452,1.357452
