datetime,value,station_id,station_name,parameter,parameter_name,parameter_name_eng,method,unit,correction,quality
2016-04-23 11:00:00+00:00,9.087689,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-04-24 11:00:00+00:00,8.503821,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-04-25 11:00:00+00:00,7.736216,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-04-26 11:00:00+00:00,8.183735,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-04-27 11:00:00+00:00,8.544203,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-04-28 11:00:00+00:00,8.635715,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-04-29 11:00:00+00:00,8.672754,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-04-30 11:00:00+00:00,9.966004,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-01 11:00:00+00:00,11.64569,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-02 11:00:00+00:00,11.64798,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-03 11:00:00+00:00,11.43928,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-04 11:00:00+00:00,12.11697,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-05 11:00:00+00:00,11.56603,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-06 11:00:00+00:00,10.42505,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-07 11:00:00+00:00,9.565556,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-08 11:00:00+00:00,9.794715,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-09 11:00:00+00:00,9.355587,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-10 11:00:00+00:00,8.618603,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-11 11:00:00+00:00,7.877552,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-12 11:00:00+00:00,7.260184,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-13 11:00:00+00:00,6.733669,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-14 11:00:00+00:00,6.207041,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-15 11:00:00+00:00,5.820311,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-16 11:00:00+00:00,5.317728,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-17 11:00:00+00:00,4.742335,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-18 11:00:00+00:00,4.748434,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-19 11:00:00+00:00,4.73669,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-20 11:00:00+00:00,4.717975,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-21 11:00:00+00:00,4.718021,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-22 11:00:00+00:00,4.942281,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-23 11:00:00+00:00,6.018859,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-24 11:00:00+00:00,6.942836,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-25 11:00:00+00:00,6.801503,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-26 11:00:00+00:00,6.282455,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-27 11:00:00+00:00,5.791774,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-28 11:00:00+00:00,5.439044,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-29 11:00:00+00:00,5.15939,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-30 11:00:00+00:00,5.747396,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-05-31 11:00:00+00:00,7.347211,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-01 11:00:00+00:00,7.694308,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-02 11:00:00+00:00,7.209657,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-03 11:00:00+00:00,6.602133,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-04 11:00:00+00:00,6.040071,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-05 11:00:00+00:00,5.553777,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-06 11:00:00+00:00,5.166789,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-07 11:00:00+00:00,4.827365,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-08 11:00:00+00:00,4.56157,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-09 11:00:00+00:00,4.328471,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-10 11:00:00+00:00,4.136657,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-11 11:00:00+00:00,3.950163,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-12 11:00:00+00:00,3.853646,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-13 11:00:00+00:00,3.564247,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-14 11:00:00+00:00,3.495337,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-15 11:00:00+00:00,3.600824,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-16 11:00:00+00:00,3.791446,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-17 11:00:00+00:00,3.757929,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-18 11:00:00+00:00,3.660107,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-19 11:00:00+00:00,3.499185,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-20 11:00:00+00:00,3.318829,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-21 11:00:00+00:00,3.610791,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-22 11:00:00+00:00,3.392932,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-23 11:00:00+00:00,3.266971,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-24 11:00:00+00:00,3.503587,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-25 11:00:00+00:00,3.464649,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-26 11:00:00+00:00,3.800293,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-27 11:00:00+00:00,4.590162,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-28 11:00:00+00:00,4.893017,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-29 11:00:00+00:00,4.676857,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-06-30 11:00:00+00:00,4.694975,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-01 11:00:00+00:00,5.776078,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-02 11:00:00+00:00,8.976117,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-03 11:00:00+00:00,10.76903,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-04 11:00:00+00:00,9.819363,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-05 11:00:00+00:00,8.166758,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-06 11:00:00+00:00,6.869328,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-07 11:00:00+00:00,6.223007,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-08 11:00:00+00:00,5.41988,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-09 11:00:00+00:00,4.759588,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-10 11:00:00+00:00,4.212901,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-11 11:00:00+00:00,3.903453,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-12 11:00:00+00:00,4.503076,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-13 11:00:00+00:00,5.045259,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-14 11:00:00+00:00,5.386873,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-15 11:00:00+00:00,5.362115,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-16 11:00:00+00:00,5.277322,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-17 11:00:00+00:00,4.912896,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-18 11:00:00+00:00,4.468083,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-19 11:00:00+00:00,4.098024,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-20 11:00:00+00:00,3.822907,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-21 11:00:00+00:00,3.616523,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-22 11:00:00+00:00,3.503863,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-23 11:00:00+00:00,3.596405,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-24 11:00:00+00:00,3.744069,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-25 11:00:00+00:00,3.740859,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-26 11:00:00+00:00,3.732277,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-27 11:00:00+00:00,3.647659,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-28 11:00:00+00:00,4.000417,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-29 11:00:00+00:00,4.524885,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-30 11:00:00+00:00,5.093667,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-07-31 11:00:00+00:00,5.240731,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-01 11:00:00+00:00,5.060915,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-02 11:00:00+00:00,4.816154,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-03 11:00:00+00:00,4.738724,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-04 11:00:00+00:00,10.09589,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-05 11:00:00+00:00,29.93961,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-06 11:00:00+00:00,27.12444,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-07 11:00:00+00:00,20.98656,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-08 11:00:00+00:00,16.96837,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-09 11:00:00+00:00,15.07798,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-10 11:00:00+00:00,13.9794,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-11 11:00:00+00:00,14.02341,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-12 11:00:00+00:00,12.68812,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-13 11:00:00+00:00,11.55077,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-14 11:00:00+00:00,10.96912,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-15 11:00:00+00:00,10.47462,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-16 11:00:00+00:00,8.792408,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-17 11:00:00+00:00,8.199244,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-18 11:00:00+00:00,7.689528,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-19 11:00:00+00:00,7.136909,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-20 11:00:00+00:00,6.773693,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-21 11:00:00+00:00,7.295079,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-22 11:00:00+00:00,10.57914,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-23 11:00:00+00:00,13.5516,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-24 11:00:00+00:00,11.89402,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-25 11:00:00+00:00,10.18397,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-26 11:00:00+00:00,10.20165,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-27 11:00:00+00:00,11.28231,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-28 11:00:00+00:00,10.79944,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-29 11:00:00+00:00,10.11927,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-30 11:00:00+00:00,9.237522,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-08-31 11:00:00+00:00,8.420013,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-01 11:00:00+00:00,7.748208,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-02 11:00:00+00:00,7.159453,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-03 11:00:00+00:00,6.69276,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-04 11:00:00+00:00,6.210686,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-05 11:00:00+00:00,5.600006,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-06 11:00:00+00:00,5.299603,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-07 11:00:00+00:00,5.113562,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-08 11:00:00+00:00,4.899254,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-09 11:00:00+00:00,4.7214,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-10 11:00:00+00:00,4.494274,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-11 11:00:00+00:00,4.486463,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-12 11:00:00+00:00,4.203024,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-13 11:00:00+00:00,3.576638,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-14 11:00:00+00:00,3.199239,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-15 11:00:00+00:00,3.270239,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-16 11:00:00+00:00,3.335129,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-17 11:00:00+00:00,3.362713,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-18 11:00:00+00:00,3.288245,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-19 11:00:00+00:00,3.136364,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-20 11:00:00+00:00,2.978275,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-21 11:00:00+00:00,2.867571,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-22 11:00:00+00:00,2.784033,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-23 11:00:00+00:00,2.646806,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-24 11:00:00+00:00,2.554188,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-25 11:00:00+00:00,2.527251,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-26 11:00:00+00:00,2.450709,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-27 11:00:00+00:00,2.231954,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-28 11:00:00+00:00,2.44595,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-29 11:00:00+00:00,2.739258,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-09-30 11:00:00+00:00,2.67331,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-01 11:00:00+00:00,2.373986,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-02 11:00:00+00:00,2.036996,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-03 11:00:00+00:00,1.918763,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-04 11:00:00+00:00,1.808877,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-05 11:00:00+00:00,1.746411,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-06 11:00:00+00:00,1.701181,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-07 11:00:00+00:00,1.656634,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-08 11:00:00+00:00,1.611588,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-09 11:00:00+00:00,1.578238,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-10 11:00:00+00:00,1.551598,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-11 11:00:00+00:00,1.520694,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-12 11:00:00+00:00,1.476153,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-13 11:00:00+00:00,1.427354,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-14 11:00:00+00:00,1.383845,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-15 11:00:00+00:00,1.33812,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-16 11:00:00+00:00,1.341058,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-17 11:00:00+00:00,1.611078,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-18 11:00:00+00:00,5.672864,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-19 11:00:00+00:00,21.83084,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-20 11:00:00+00:00,17.12572,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-21 11:00:00+00:00,13.47339,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-22 11:00:00+00:00,11.11086,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-23 11:00:00+00:00,9.203712,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-24 11:00:00+00:00,11.93404,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-25 11:00:00+00:00,15.88651,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-26 11:00:00+00:00,13.77542,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-27 11:00:00+00:00,10.97971,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-28 11:00:00+00:00,8.974981,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-29 11:00:00+00:00,7.436744,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-30 11:00:00+00:00,6.371269,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-10-31 11:00:00+00:00,5.726141,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-01 11:00:00+00:00,5.449524,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-02 11:00:00+00:00,4.794643,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-03 11:00:00+00:00,4.32077,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-04 11:00:00+00:00,4.124828,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-05 11:00:00+00:00,27.08318,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-06 11:00:00+00:00,32.17014,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-07 11:00:00+00:00,19.72877,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-08 11:00:00+00:00,14.48723,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-09 11:00:00+00:00,11.45637,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-10 11:00:00+00:00,9.443571,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-11 11:00:00+00:00,8.039328,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-12 11:00:00+00:00,6.96532,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-13 11:00:00+00:00,6.278717,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-14 11:00:00+00:00,7.067183,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-15 11:00:00+00:00,14.87502,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-16 11:00:00+00:00,22.9878,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-17 11:00:00+00:00,22.06041,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-18 11:00:00+00:00,26.39639,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-19 11:00:00+00:00,28.40422,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-20 11:00:00+00:00,25.51808,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-21 11:00:00+00:00,39.92015,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-22 11:00:00+00:00,39.1715,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-23 11:00:00+00:00,40.03716,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-24 11:00:00+00:00,37.9846,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-25 11:00:00+00:00,32.66772,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-26 11:00:00+00:00,29.58295,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-27 11:00:00+00:00,24.25563,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-28 11:00:00+00:00,19.54398,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-29 11:00:00+00:00,15.48362,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-11-30 11:00:00+00:00,12.57638,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-12-01 11:00:00+00:00,10.77077,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-12-02 11:00:00+00:00,8.932848,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2016-12-03 11:00:00+00:00,8.248012,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
