,site_id,par,datetime,mean_altitude_m,full_name,unit,time_resolution,value_min,value_median,value_max,value_mean,value_std,value_count
35,Barduelva,rr,2/5/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0.2,0.038666104,0.0603977,2369
36,Barduelva,rr,2/6/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,9.2,16.6,23.2,16.46496412,3.410326381,2369
37,Barduelva,rr,2/7/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,6.4,13.3,19.6,12.88197552,3.61047067,2369
38,Barduelva,rr,2/8/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,8.3,10.9,12.9,10.72017729,1.237029928,2369
39,Barduelva,rr,2/9/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,2.4,3.4,4.7,3.450612073,0.63260295,2369
40,Barduelva,rr,2/10/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,8.6,12.6,15.5,12.52186577,1.333350686,2369
41,Barduelva,rr,2/11/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,8.5,13.3,15.2,13.29873364,0.975276338,2369
42,Barduelva,rr,2/12/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,5.5,8.2,9.7,7.975685943,0.988519297,2369
43,Barduelva,rr,2/13/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,9.5,13.8,18.7,13.96762347,2.180484573,2369
44,Barduelva,rr,2/14/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,4.9,6.6,9.9,6.880624736,1.145242191,2369
45,Barduelva,rr,2/15/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.2,2.5,0.293246095,0.319371703,2369
46,Barduelva,rr,2/16/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0.5,0.098311524,0.171580055,2369
47,Barduelva,rr,2/17/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0.3,0.077838751,0.127717975,2369
48,Barduelva,rr,2/18/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,1,5.5,1.4017729,1.425292252,2369
49,Barduelva,rr,2/19/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0.1,1.8,4.4,1.98425496,0.870544329,2369
50,Barduelva,rr,2/20/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0.1,1.1,3.4,1.217264669,0.71910578,2369
51,Barduelva,rr,2/21/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.1,5.4,0.744280287,1.1051639,2369
52,Barduelva,rr,2/22/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,4.3,0.424229633,0.858726375,2369
53,Barduelva,rr,2/23/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0.4,1.3,3.4,1.47716336,0.583245281,2369
54,Barduelva,rr,2/24/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,5.4,0.421696919,0.870884331,2369
55,Barduelva,rr,2/25/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.2,2,0.446601942,0.465986288,2369
56,Barduelva,rr,2/26/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0,0,0,2369
57,Barduelva,rr,2/27/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,4.5,0.297762769,0.640410731,2369
58,Barduelva,rr,2/28/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,1.2,0.173786408,0.339752329,2369
59,Barduelva,rr,3/1/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0,0,0,2369
60,Barduelva,rr,3/2/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,1.1,0.087420853,0.190400029,2369
61,Barduelva,rr,3/3/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,1,0.162684677,0.293223958,2369
62,Barduelva,rr,3/4/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,1.5,3.9,1.62705783,1.172329411,2369
63,Barduelva,rr,3/5/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0,0,0,2369
64,Barduelva,rr,3/6/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.2,1.8,0.184128324,0.172818479,2369
65,Barduelva,rr,3/7/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.3,5,0.691177712,0.766261109,2369
66,Barduelva,rr,3/8/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,5.9,10,13.5,9.737568594,1.908564047,2369
67,Barduelva,rr,3/9/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,2.8,7.5,12.3,7.446010975,1.90511456,2369
68,Barduelva,rr,3/10/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,1.9,3.6,5.1,3.678176446,0.483224373,2369
69,Barduelva,rr,3/11/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,1,3.2,11,4.123765302,2.333044425,2369
70,Barduelva,rr,3/12/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,1,3.8,0.988644998,0.936547839,2369
71,Barduelva,rr,3/13/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.1,3.5,0.482355424,0.605319346,2369
72,Barduelva,rr,3/14/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,4.3,8.2,3.418319966,2.098994784,2369
73,Barduelva,rr,3/15/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0.9,0.010679612,0.069322877,2369
74,Barduelva,rr,3/16/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0,0,0,2369
75,Barduelva,rr,3/17/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0,0,0,2369
76,Barduelva,rr,3/18/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,2,8.7,2.392401857,2.341966505,2369
77,Barduelva,rr,3/19/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.2,4.3,0.262431406,0.405950459,2369
78,Barduelva,rr,3/20/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0.8,6.1,8.7,5.662262558,1.501312246,2369
79,Barduelva,rr,3/21/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.7,3,0.786829886,0.750182718,2369
80,Barduelva,rr,3/22/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.1,3.2,0.342465175,0.52578288,2369
81,Barduelva,rr,3/23/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,2.9,6.8,8.9,6.331785564,1.273763402,2369
82,Barduelva,rr,3/24/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0.2,2.7,5.4,2.411143943,0.925092627,2369
83,Barduelva,rr,3/25/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.8,5.7,1.507851414,1.738056974,2369
84,Barduelva,rr,3/26/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,1.8,5.6,1.924905023,1.8533879,2369
85,Barduelva,rr,3/27/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0,0,0,2369
86,Barduelva,rr,3/28/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,7.5,1.550654285,2.119302924,2369
87,Barduelva,rr,3/29/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.1,0.6,0.144153651,0.150227204,2369
88,Barduelva,rr,3/30/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,1.5,0.118193331,0.338359683,2369
89,Barduelva,rr,3/31/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,3.5,0.337484171,0.880871086,2369
90,Barduelva,rr,4/1/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,1.2,3.9,1.3911355,1.116838611,2369
91,Barduelva,rr,4/2/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0.5,3.2,5.1,3.046728577,1.075097644,2369
92,Barduelva,rr,4/3/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,3.9,9.1,3.714605319,2.3915422,2369
93,Barduelva,rr,4/4/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,1.8,0.383663993,0.519817485,2369
94,Barduelva,rr,4/5/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.2,1.8,0.371929084,0.443555241,2369
95,Barduelva,rr,4/6/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,3.6,0.668383284,0.982615337,2369
96,Barduelva,rr,4/7/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,5.7,10,5.523934149,2.395587594,2369
97,Barduelva,rr,4/8/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,4.1,13.2,18.2,12.63997467,3.594695346,2369
98,Barduelva,rr,4/9/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,12.8,16.8,10.63123681,5.427622999,2369
99,Barduelva,rr,4/10/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,1.2,7.7,11.5,7.263022372,1.796902924,2369
100,Barduelva,rr,4/11/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,1.1,2.3,10.4,3.666441537,2.59343979,2369
101,Barduelva,rr,4/12/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0,0,0,2369
102,Barduelva,rr,4/13/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,7.4,12.1,6.201477417,3.746312648,2369
103,Barduelva,rr,4/14/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,2.5,9.4,2.388096243,1.629814116,2369
104,Barduelva,rr,4/15/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,3.2,0.081046855,0.353946741,2369
105,Barduelva,rr,4/16/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0,0,0,2369
106,Barduelva,rr,4/17/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0.1,8.44E-05,0.002904964,2369
107,Barduelva,rr,4/18/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,4.5,0.769227522,1.291530801,2369
108,Barduelva,rr,4/19/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,2.1,3.1,1.852638244,0.854317832,2369
109,Barduelva,rr,4/20/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,2,4.1,1.54921908,1.388447913,2369
110,Barduelva,rr,4/21/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.4,5.6,1.580835796,1.813189518,2369
111,Barduelva,rr,4/22/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,1,2.7,0.960827353,0.689791873,2369
112,Barduelva,rr,4/23/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,1.1,3,1.023807514,0.856699861,2369
113,Barduelva,rr,4/24/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0.1,0.017475728,0.037983954,2369
114,Barduelva,rr,4/25/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0.1,0.017475728,0.037983954,2369
115,Barduelva,rr,4/26/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0.2,0.001308569,0.014617064,2369
116,Barduelva,rr,4/27/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0,0,0,2369
117,Barduelva,rr,4/28/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0.8,4.8,6.4,4.705825243,0.984388189,2369
118,Barduelva,rr,4/29/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0.4,0.9,1.5,0.933980583,0.227588863,2369
119,Barduelva,rr,4/30/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0.1,8.44E-05,0.002904964,2369
120,Barduelva,rr,5/1/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,1.8,0.060827353,0.232245191,2369
121,Barduelva,rr,5/2/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0.9,0.010341916,0.060879752,2369
122,Barduelva,rr,5/3/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0.2,0.005783031,0.023527339,2369
123,Barduelva,rr,5/4/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,2.7,0.679105108,0.931160027,2369
124,Barduelva,rr,5/5/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0.8,0.170029548,0.236914372,2369
125,Barduelva,rr,5/6/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,1.1,0.288940481,0.362593325,2369
126,Barduelva,rr,5/7/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,2.9,6.2,9,6.096749683,1.75326252,2369
127,Barduelva,rr,5/8/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,1,0.106036302,0.209431019,2369
128,Barduelva,rr,5/9/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,1.8,0.172308991,0.356351319,2369
129,Barduelva,rr,5/10/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,2.3,6.2,2.267876741,0.882885659,2369
130,Barduelva,rr,5/11/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.2,2,0.356479527,0.427043497,2369
131,Barduelva,rr,5/12/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.1,0.6,0.10422119,0.127040421,2369
132,Barduelva,rr,5/13/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.1,0.6,0.164710848,0.183860886,2369
133,Barduelva,rr,5/14/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0.1,1.5,3.9,1.517644576,0.616202426,2369
134,Barduelva,rr,5/15/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0.2,2.3,3,2.128577459,0.561434917,2369
135,Barduelva,rr,5/16/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0.3,0.018573238,0.046873435,2369
136,Barduelva,rr,5/17/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0,0,0,2369
137,Barduelva,rr,5/18/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0.4,0.116926973,0.142834524,2369
138,Barduelva,rr,5/19/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0,0,0,2369
139,Barduelva,rr,5/20/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,3.1,4,6.9,4.212283664,0.801859259,2369
140,Barduelva,rr,5/21/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,1.7,7.3,2.376065851,2.319736935,2369
141,Barduelva,rr,5/22/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,2.8,0.791979738,0.919906451,2369
142,Barduelva,rr,5/23/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,3.1,4.3,6.5,4.437821866,0.796468971,2369
143,Barduelva,rr,5/24/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,1.8,4.1,1.67205572,0.914626384,2369
144,Barduelva,rr,5/25/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,1,0.050696496,0.166823147,2369
145,Barduelva,rr,5/26/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0,0,0,2369
146,Barduelva,rr,5/27/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0.1,8.44E-05,0.002904964,2369
147,Barduelva,rr,5/28/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0.2,8.7,13.3,7.613718869,3.506550587,2369
148,Barduelva,rr,5/29/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,2.1,6.5,9.1,5.91397214,2.18003335,2369
149,Barduelva,rr,5/30/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,1.6,0.346601942,0.486869458,2369
150,Barduelva,rr,5/31/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0.4,0.03613339,0.084995483,2369
151,Barduelva,rr,6/1/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,2.9,6.7,2.597593921,2.42247154,2369
152,Barduelva,rr,6/2/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0.3,2.8,6.8,3.132756437,1.37701911,2369
153,Barduelva,rr,6/3/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,1.1,9.7,2.89577881,3.076654259,2369
154,Barduelva,rr,6/4/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,1.5,2.7,1.342676235,0.664423976,2369
155,Barduelva,rr,6/5/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,8.8,17.9,7.807555931,4.111404435,2369
156,Barduelva,rr,6/6/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,3.5,6.4,3.070578303,1.616106028,2369
157,Barduelva,rr,6/7/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0,0,0,2369
158,Barduelva,rr,6/8/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,1.7,3,1.584128324,0.596705208,2369
159,Barduelva,rr,6/9/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.9,1.7,0.800548755,0.448312002,2369
160,Barduelva,rr,6/10/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,4.1,8.7,3.878429717,2.189493084,2369
161,Barduelva,rr,6/11/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,8.2,18.9,7.47205572,4.069938102,2369
162,Barduelva,rr,6/12/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.3,3.2,1.045968763,1.12566872,2369
163,Barduelva,rr,6/13/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.6,2,0.552933727,0.476048856,2369
164,Barduelva,rr,6/14/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.8,6.3,1.531658928,1.809187978,2369
165,Barduelva,rr,6/15/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0,0,0,2369
166,Barduelva,rr,6/16/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,1.8,6.8,16.1,7.086070072,3.596346466,2369
167,Barduelva,rr,6/17/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.7,6.6,2.196791895,2.353307371,2369
168,Barduelva,rr,6/18/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,1,0.096707472,0.155493871,2369
169,Barduelva,rr,6/19/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,1.1,0.202026171,0.29663817,2369
170,Barduelva,rr,6/20/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0.1,0.015491769,0.036190259,2369
171,Barduelva,rr,6/21/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0,0,0,2369
172,Barduelva,rr,6/22/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0,0,0,2369
173,Barduelva,rr,6/23/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,3,5.1,2.601435205,1.71278666,2369
174,Barduelva,rr,6/24/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,6,8.3,11.2,8.14390038,0.90108661,2369
175,Barduelva,rr,6/25/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0.4,2.4,5.3,2.355255382,0.986457513,2369
176,Barduelva,rr,6/26/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,2.3,3.7,4.4,3.69978894,0.374329296,2369
177,Barduelva,rr,6/27/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0,0,0,2369
178,Barduelva,rr,6/28/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0,0,0,2369
179,Barduelva,rr,6/29/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,4.1,11.5,3.740016885,2.304577041,2369
180,Barduelva,rr,6/30/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.4,1.2,0.40776699,0.25879552,2369
181,Barduelva,rr,7/1/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0,0,0,2369
182,Barduelva,rr,7/2/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0,0,0,2369
183,Barduelva,rr,7/3/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,6.8,17.4,23,16.16753905,4.570038374,2369
184,Barduelva,rr,7/4/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.8,4.8,1.004854369,1.023914672,2369
185,Barduelva,rr,7/5/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.1,0.5,0.147488392,0.144065541,2369
186,Barduelva,rr,7/6/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0.1,0.009497678,0.029324477,2369
187,Barduelva,rr,7/7/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,8.7,12.7,18.4,12.75909667,1.533932973,2369
188,Barduelva,rr,7/8/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0.5,1.1,1.8,1.130772478,0.186253386,2369
189,Barduelva,rr,7/9/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.2,2.6,0.544449135,0.616670682,2369
190,Barduelva,rr,7/10/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0.3,0.021654707,0.060888389,2369
191,Barduelva,rr,7/11/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0.2,0.013845504,0.039345723,2369
192,Barduelva,rr,7/12/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0.2,0.008315745,0.027770322,2369
193,Barduelva,rr,7/13/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0,0,0,2369
194,Barduelva,rr,7/14/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0.2,0.010130857,0.030596957,2369
195,Barduelva,rr,7/15/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,0.2,0.011143943,0.03490939,2369
196,Barduelva,rr,7/16/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,1.2,0.150823132,0.256405189,2369
197,Barduelva,rr,7/17/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,1.4,0.076445758,0.254209221,2369
198,Barduelva,rr,7/18/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.4,0.8,0.368636556,0.247333496,2369
199,Barduelva,rr,7/19/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,1.2,0.033727311,0.122190017,2369
200,Barduelva,rr,7/20/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,1.6,6,10.1,6.13081469,1.749571681,2369
201,Barduelva,rr,7/21/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,1.1,3.9,6,3.799535669,0.785841102,2369
202,Barduelva,rr,7/22/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0,1.8,0.571633601,0.659626538,2369
203,Barduelva,rr,7/23/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,0.1,0.3,0.107809202,0.093237404,2369
204,Barduelva,rr,7/24/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,2.4,5.7,2.312030393,1.553430045,2369
205,Barduelva,rr,7/25/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,1.6,4.8,1.900506543,1.331086129,2369
206,Barduelva,rr,7/26/15 6:00,704.074293,Dognnedbor v2.0,mm,1440,0,2.5,6,2.265934994,1.304138578,2369
