datetime,FDOM,Conductivity,pH,T_water,Turbidity
2018-03-15,9.99,3.8721666666666668,7.3449583333333335,0.004833333333333334,
2018-03-16,10.399166666666666,3.958833333333333,7.341458333333333,0.0035833333333333338,
2018-03-17,10.210416666666667,3.8952916666666666,7.336875,0.0050416666666666665,
2018-03-18,10.18125,3.9945416666666667,7.345166666666667,0.005833333333333334,
2018-03-19,10.28125,4.130458333333333,7.358208333333334,0.004125,
2018-03-20,10.332500000000001,3.970125,7.3522083333333335,0.005208333333333333,
2018-03-21,10.114583333333334,3.9145,7.356708333333334,0.005,
2018-03-22,10.00125,3.8795,7.3581666666666665,0.0045,
2018-03-23,10.203333333333333,3.875541666666667,7.358125,0.00425,
2018-03-24,9.979583333333332,3.875958333333333,7.354916666666667,0.004541666666666667,
2018-03-25,9.518333333333333,3.842916666666667,7.353083333333333,0.004541666666666667,
2018-03-26,9.508750000000001,3.8661666666666665,7.359000000000001,0.003916666666666666,
2018-03-27,9.482083333333334,3.8419166666666666,7.359583333333333,0.0031249999999999997,
2018-03-28,9.71875,3.8179166666666666,7.365708333333334,0.00425,
2018-03-29,10.44375,3.9194166666666668,7.36775,0.0037916666666666667,
2018-03-30,9.324166666666667,3.8505000000000003,7.373708333333333,0.004416666666666667,
2018-03-31,9.240416666666667,3.8979999999999997,7.381041666666667,0.004791666666666667,
2018-04-01,9.17125,3.8694166666666665,7.385000000000001,0.004291666666666667,
2018-04-02,9.15,3.8814583333333332,7.38,0.004125,
2018-04-03,9.120416666666666,3.9107083333333335,7.377041666666667,0.0037916666666666667,
2018-04-04,9.074583333333333,3.8945000000000003,7.377916666666667,0.004166666666666667,
2018-04-05,9.078333333333333,3.9472083333333337,7.387833333333333,0.004791666666666667,
2018-04-06,9.112499999999999,3.997875,7.3972083333333325,0.004083333333333334,
2018-04-07,9.0025,3.952125,7.410125,0.004125,
2018-04-08,9.04375,3.950333333333333,7.410583333333334,0.0036666666666666666,
2018-04-09,8.97125,3.9462500000000005,7.406791666666667,0.003958333333333334,
2018-04-10,9.256666666666666,3.9785,7.40925,0.003833333333333333,
2018-04-11,9.356666666666667,4.053,7.419125,0.003833333333333333,
2018-04-12,9.285416666666666,4.099083333333334,7.417791666666666,0.005,
2018-04-13,10.353333333333333,4.014291666666667,7.420916666666667,0.004833333333333333,
2018-04-14,10.847083333333332,4.13375,7.4210416666666665,0.004291666666666667,
2018-04-15,9.299166666666666,4.118041666666667,7.431416666666666,0.004208333333333334,
2018-04-16,9.204166666666667,4.089458333333334,7.429291666666667,0.006958333333333334,
2018-04-17,9.505,4.124458333333333,7.436166666666666,0.006583333333333333,
2018-04-18,10.304583333333333,4.214625,7.447583333333333,0.007458333333333333,
2018-04-19,11.195416666666667,4.726583333333333,7.452583333333333,0.0077083333333333335,
2018-04-20,12.714583333333332,5.065333333333333,7.43975,0.00925,
2018-04-21,17.137083333333333,5.25725,7.448666666666667,0.010916666666666667,
2018-04-22,21.99,5.461166666666667,7.4555,0.010916666666666667,
2018-04-23,25.67,5.3914583333333335,7.469708333333333,0.015458333333333333,
2018-04-24,31.603333333333335,5.359249999999999,7.4638333333333335,0.013541666666666667,
2018-04-25,37.63333333333333,5.183041666666667,7.460625,0.014624999999999999,
2018-04-26,42.90166666666667,5.0369166666666665,7.461125,0.019666666666666666,
2018-04-27,44.340833333333336,5.096,7.470125,0.020708333333333332,
2018-04-28,42.42375,5.224458333333334,7.478375,0.019,
2018-04-29,43.9125,5.43675,7.49275,0.021958333333333333,
2018-04-30,41.14833333333333,5.1985,7.4898750000000005,0.026875,
2018-05-01,41.24333333333333,5.917166666666667,7.496625000000001,0.044375,
2018-05-02,38.67125,5.849041666666667,7.5132916666666665,0.04858333333333333,
2018-05-03,35.1575,5.713416666666667,7.536583333333333,0.05675,
2018-05-04,35.081250000000004,5.337708333333333,7.574416666666667,0.12279166666666667,
2018-05-05,38.459583333333335,4.78275,7.546375,0.666125,
2018-05-06,38.927083333333336,4.805083333333333,7.520958333333333,1.536125,
2018-05-07,37.276666666666664,4.7203333333333335,7.55275,1.0865833333333332,
2018-05-08,40.905,5.994,7.5280000000000005,0.0,
2018-05-09,34.910000000000004,6.2442142857142855,7.533428571428572,5.051785714285714,
2018-05-10,32.54833333333333,5.922875,7.537624999999999,5.471166666666666,
2018-05-11,29.221249999999998,5.375708333333333,7.5307916666666666,5.092,
2018-05-12,29.8225,4.730166666666666,7.509083333333333,4.663166666666666,
2018-05-13,30.14625,4.405916666666666,7.481166666666667,4.645083333333333,
2018-05-14,27.185238095238095,4.309904761904762,7.48104761904762,5.064095238095239,
2018-05-15,25.191666666666666,3.9622083333333333,7.446416666666667,5.6819999999999995,
2018-05-16,22.335416666666664,3.67125,7.444416666666666,5.155541666666667,
2018-05-17,21.21875,3.6266666666666665,7.462416666666667,4.934833333333333,
2018-05-18,19.90375,3.939833333333333,7.480666666666667,4.961375,
2018-05-19,19.023333333333333,4.362041666666666,7.511666666666667,5.192375,
2018-05-20,19.44333333333333,4.367708333333334,7.5101249999999995,5.077958333333333,
2018-05-21,20.068749999999998,4.638041666666667,7.539791666666667,5.328291666666667,
2018-05-22,22.33,4.191583333333333,7.508624999999999,5.237208333333333,
2018-05-23,22.070833333333336,4.266875,7.510666666666666,4.772541666666666,
2018-05-24,20.281666666666666,4.6963333333333335,7.527833333333334,4.8678333333333335,
2018-05-25,17.845833333333335,5.327583333333333,7.559375,5.770833333333333,
2018-05-26,16.442083333333333,5.6885,7.581375,7.066291666666667,
2018-05-27,16.57375,5.573125,7.5800833333333335,6.778083333333334,
2018-05-28,15.649166666666666,5.731458333333333,7.596291666666667,7.012250000000001,
2018-05-29,14.418333333333335,5.617,7.581916666666667,7.788708333333333,
2018-05-30,14.363333333333335,4.444333333333334,7.5125,6.727,
2018-05-31,11.991538461538461,4.558571428571429,7.394769230769231,6.928,3.9953846153846153
2018-06-01,11.644583333333332,4.962833333333333,7.4991666666666665,8.13325,3.50625
2018-06-02,11.451666666666666,5.120875,7.4437500000000005,8.4345,3.5716666666666668
2018-06-03,11.79125,4.861083333333333,7.3999999999999995,7.165875,3.2854166666666664
2018-06-04,14.960833333333333,5.078625,7.441666666666666,6.171125,5.445416666666667
2018-06-05,19.648333333333333,5.187833333333333,7.4070833333333335,5.856166666666667,4.319583333333333
2018-06-06,19.13,5.746625000000001,7.42625,6.054749999999999,3.3800000000000003
2018-06-07,17.95625,5.332208333333333,7.392499999999999,5.934333333333334,2.810416666666667
2018-06-08,17.818749999999998,5.562208333333333,7.421250000000001,6.201708333333333,3.067083333333333
2018-06-09,18.69,5.374083333333334,7.394583333333333,6.607333333333333,2.734166666666667
2018-06-10,19.954583333333336,5.361916666666667,7.384166666666666,6.6176666666666675,3.99875
2018-06-11,21.800833333333333,5.267375,7.354583333333333,6.4969166666666665,3.72
2018-06-12,20.527916666666666,4.992666666666667,7.3933333333333335,6.172499999999999,2.7954166666666667
2018-06-13,19.311666666666667,5.338958333333333,7.43375,6.440833333333333,2.1658333333333335
2018-06-14,16.83875,5.460916666666667,7.425833333333333,7.106416666666667,2.0316666666666667
2018-06-15,15.389583333333334,5.52475,7.364347826086957,8.064916666666667,3.4791666666666665
2018-06-16,12.789583333333333,4.469875,7.269583333333333,7.974333333333334,8.9025
2018-06-17,11.198333333333332,4.261,7.33875,8.055333333333333,4.341666666666667
2018-06-18,10.573333333333332,4.839458333333334,7.423333333333333,8.964583333333334,3.189583333333333
2018-06-19,10.204166666666667,4.913374999999999,7.3775,8.587083333333334,4.54625
2018-06-20,15.170833333333334,4.211458333333334,7.2705,7.760458333333333,27.632916666666663
2018-06-21,32.57208333333333,3.7239166666666663,,6.8190833333333325,34.34875
2018-06-22,42.890833333333326,3.9893750000000003,7.198333333333333,6.777583333333333,23.294583333333335
2018-06-23,38.30041666666667,4.545208333333333,7.260000000000001,6.63825,16.736250000000002
2018-06-24,43.46041666666667,4.580916666666666,7.261666666666667,6.210041666666666,15.706666666666665
2018-06-25,41.4325,4.925458333333333,7.37625,6.893833333333333,7.9025
2018-06-26,33.382083333333334,5.496458333333333,7.4383333333333335,7.774375,5.219166666666667
2018-06-27,27.250833333333333,5.338,7.404166666666666,7.515291666666666,6.264583333333333
2018-06-28,27.994583333333335,5.140041666666667,7.46375,7.1418333333333335,5.204583333333333
2018-06-29,26.920833333333334,5.606583333333333,7.44125,7.256374999999999,3.629583333333333
2018-06-30,25.691666666666666,6.01175,7.460833333333333,7.389166666666667,3.1733333333333333
2018-07-01,22.498333333333335,6.384,7.475416666666667,8.820083333333333,2.63375
2018-07-02,19.05375,6.427499999999999,7.452500000000001,11.17,2.5016666666666665
2018-07-03,15.664166666666667,6.359750000000001,7.451666666666667,12.50625,3.2870833333333334
2018-07-04,14.950833333333334,5.377416666666666,7.430416666666667,10.942083333333334,3.1575
2018-07-05,14.386666666666665,5.307041666666667,7.479166666666667,10.371666666666668,2.7021739130434783
2018-07-06,13.933333333333335,5.583708333333334,7.427499999999999,11.28125,2.384583333333333
2018-07-07,13.975833333333334,5.347625,7.390416666666667,10.500416666666666,2.57375
2018-07-08,13.147083333333333,5.453791666666667,7.472083333333334,10.223333333333334,1.9566666666666668
2018-07-09,12.875416666666666,5.837708333333333,7.43875,11.482916666666666,1.9366666666666665
2018-07-10,11.790416666666667,5.930666666666667,7.454166666666667,12.395833333333334,1.8016666666666667
2018-07-11,10.450000000000001,5.578166666666667,7.462083333333333,13.419166666666667,1.9379166666666665
2018-07-12,9.960833333333333,5.486375,7.435833333333334,14.049583333333333,2.0483333333333333
2018-07-13,9.595,5.400875,7.410434782608696,14.1275,2.2983333333333333
2018-07-14,9.59625,5.487541666666666,7.429583333333333,13.436666666666667,2.1275
2018-07-15,9.9975,5.640708333333333,7.43375,12.878749999999998,1.6224999999999998
2018-07-16,9.768749999999999,5.799916666666667,7.444583333333333,13.407916666666667,1.7091666666666665
2018-07-17,8.632583333333335,5.788625,7.420869565217392,14.9825,2.0275
2018-07-18,7.9239999999999995,5.7383750000000004,7.417916666666667,16.692083333333333,1.9266666666666667
2018-07-19,7.6578333333333335,5.699208333333334,7.340526315789473,17.3125,3.327916666666667
2018-07-20,8.876125,5.4515,,16.07125,5.41875
2018-07-21,10.485,5.5765,7.444347826086957,15.004166666666668,3.5050000000000003
2018-07-22,11.027083333333332,5.7913749999999995,7.44625,15.451666666666666,3.280416666666667
2018-07-23,9.934166666666666,5.973916666666667,7.37625,15.380416666666667,5.90125
2018-07-24,9.350416666666666,6.243458333333333,7.395416666666667,14.945416666666667,4.8775
2018-07-25,9.303749999999999,6.4035416666666665,7.3625,14.753333333333332,2.5729166666666665
2018-07-26,10.725416666666668,6.224791666666667,7.226470588235294,14.730416666666668,2.689166666666667
2018-07-27,12.1275,5.7138333333333335,7.45,14.527500000000002,2.482083333333333
2018-07-28,10.12,6.161291666666667,7.558333333333334,15.626666666666667,2.1095833333333336
2018-07-29,8.939958333333333,6.449666666666666,7.46875,17.235,2.216666666666667
2018-07-30,8.320833333333333,6.418875,7.3308333333333335,18.14375,2.6941666666666664
2018-07-31,7.533708333333333,6.507208333333334,7.399583333333333,18.744583333333335,2.48
2018-08-01,6.886478260869565,6.280625,7.312857142857142,19.212500000000002,3.0979166666666664
2018-08-02,7.519583333333333,6.350541666666667,7.354666666666666,19.085833333333333,3.626666666666667
2018-08-03,7.664041666666667,6.432166666666667,7.2437499999999995,17.518333333333334,10.866666666666667
2018-08-04,8.360083333333334,6.490708333333333,7.296250000000001,16.002916666666668,4.038333333333333
2018-08-05,9.076833333333333,6.5897499999999996,7.41875,15.325833333333334,2.6662500000000002
2018-08-06,8.836791666666667,6.4105,7.3691666666666675,14.78625,2.4716666666666667
2018-08-07,8.976958333333334,6.670625,7.4125000000000005,14.152083333333332,2.3741666666666665
2018-08-08,9.1505,6.829375,7.434583333333333,13.597083333333332,2.15875
2018-08-09,9.839166666666666,6.871583333333334,7.410416666666666,13.67125,1.8308333333333333
2018-08-10,9.473333333333334,7.179375,7.434583333333333,14.096666666666666,2.0908333333333333
2018-08-11,9.258750000000001,7.026708333333333,7.459583333333334,14.643749999999999,2.1866666666666665
2018-08-12,10.607083333333334,6.912708333333334,7.256666666666666,14.092916666666667,4.227916666666666
2018-08-13,17.289583333333333,6.636583333333333,7.219166666666666,12.706249999999999,4.68375
2018-08-14,18.85125,6.281125,7.262727272727273,11.445833333333333,4.3566666666666665
2018-08-15,17.822083333333335,6.281541666666667,7.355,11.472916666666668,2.9129166666666664
2018-08-16,15.659999999999998,6.410416666666666,7.457083333333333,11.755833333333333,2.0437499999999997
2018-08-17,14.455,6.516750000000001,7.399166666666667,12.302083333333334,2.1733333333333333
2018-08-18,14.636249999999999,6.865333333333333,7.369583333333334,12.860833333333334,2.17375
2018-08-19,14.2975,6.957458333333334,7.3379166666666675,12.9425,2.24125
2018-08-20,15.195833333333333,6.778041666666667,7.221428571428571,12.3075,4.679166666666666
2018-08-21,20.668333333333333,6.984041666666666,7.237058823529412,10.995416666666666,4.78875
2018-08-22,21.342916666666667,6.503166666666666,7.2825,10.299999999999999,3.9116666666666666
2018-08-23,21.644583333333333,6.486666666666667,7.34125,10.781666666666666,3.0191666666666666
2018-08-24,17.84958333333333,7.080708333333334,7.4004166666666675,11.178333333333335,2.540833333333333
2018-08-25,15.4525,7.215083333333333,7.4375,11.13375,2.3283333333333336
2018-08-26,15.626666666666667,7.103916666666667,7.38,11.15625,3.1170833333333334
2018-08-27,15.313333333333333,7.437666666666666,7.41875,10.366249999999999,3.904583333333333
2018-08-28,13.534999999999998,7.331375,7.439583333333334,10.345833333333333,3.8441666666666667
2018-08-29,12.96125,7.011875,7.420416666666667,10.326666666666666,5.428333333333334
2018-08-30,12.379166666666668,6.8795,7.4175,10.8175,2.807916666666667
2018-08-31,11.74375,6.894416666666667,7.4312499999999995,11.06875,1.7966666666666666
2018-09-01,11.58,6.766583333333333,7.4366666666666665,10.450000000000001,1.6841666666666668
2018-09-02,12.523333333333333,6.787708333333334,7.396249999999999,10.188333333333334,1.7586956521739132
2018-09-03,12.585,6.887833333333333,7.37625,10.591666666666667,1.8495833333333334
2018-09-04,12.3075,6.900416666666666,7.373333333333334,10.965000000000002,2.30375
2018-09-05,11.695416666666667,6.890625,7.388750000000001,10.894583333333332,2.455833333333333
2018-09-06,11.065,7.088875000000001,7.44125,10.331666666666667,2.0974999999999997
2018-09-07,10.895000000000001,6.952249999999999,7.445416666666667,10.210833333333333,1.9116666666666668
2018-09-08,10.34375,6.9345,7.445416666666667,10.17625,1.855217391304348
2018-09-09,10.432916666666666,7.048125,7.465833333333333,10.0725,1.79
2018-09-10,10.642083333333334,7.2050833333333335,7.468333333333334,10.3475,1.7854166666666667
2018-09-11,10.740416666666667,7.454249999999999,7.475833333333333,10.828333333333333,2.220869565217391
2018-09-12,10.63875,7.450541666666666,7.494166666666666,10.761249999999999,1.97625
2018-09-13,10.549166666666666,7.286124999999999,7.48125,10.366666666666667,1.6141666666666667
2018-09-14,10.913333333333334,7.230291666666666,7.463333333333334,10.101666666666667,1.8320833333333333
2018-09-15,11.4225,7.325625,7.473333333333334,9.53375,4.206666666666666
2018-09-16,12.2025,7.251916666666666,7.473333333333334,9.1925,5.37625
2018-09-17,13.014166666666666,7.462875,7.5058333333333325,8.972916666666666,4.800416666666666
2018-09-18,13.665,7.3183333333333325,7.5,8.522499999999999,2.9779166666666668
2018-09-19,14.166086956521738,7.639125,7.50125,7.875125000000001,1.9995652173913043
2018-09-20,14.519583333333335,7.406874999999999,7.495416666666666,7.825875,2.5191666666666666
2018-09-21,14.86125,8.067958333333333,7.551666666666667,8.261000000000001,2.7375000000000003
2018-09-22,15.38875,7.991791666666667,7.572083333333333,8.162666666666667,2.0820833333333333
2018-09-23,15.792916666666668,8.220791666666667,7.567916666666666,8.09375,2.9916666666666667
2018-09-24,21.310416666666665,7.402375,7.502916666666667,7.149,7.5465217391304344
2018-09-25,26.989166666666666,7.11375,7.493333333333333,5.718375000000001,6.435
2018-09-26,32.849583333333335,7.068708333333333,7.482916666666667,4.945416666666667,6.16125
2018-09-27,39.665416666666665,6.706375,7.444166666666667,4.760666666666666,12.445217391304348
2018-09-28,43.364583333333336,6.699791666666666,7.451666666666667,4.402541666666667,4.292272727272727
2018-09-29,36.69708333333333,6.976791666666667,7.5075,3.704625,3.2854545454545456
2018-09-30,32.94916666666666,7.3825,7.525833333333334,3.932625,2.826521739130435
2018-10-01,29.241666666666664,7.570374999999999,7.5370833333333325,4.505708333333334,2.9776470588235293
2018-10-02,27.32875,7.646999999999999,7.554583333333333,4.655291666666667,3.0077777777777777
2018-10-03,26.18875,7.5304166666666665,7.562083333333334,4.402916666666667,
2018-10-04,24.577083333333334,7.663708333333333,7.578749999999999,4.065166666666666,
2018-10-05,22.55,7.539958333333334,7.58875,3.138291666666667,
2018-10-06,20.792083333333334,7.294041666666666,7.58625,2.0243333333333333,
2018-10-07,19.800833333333333,7.0588750000000005,7.56,1.9674583333333333,
2018-10-08,19.6675,7.126458333333333,7.57125,1.99125,2.205
2018-10-09,19.857499999999998,7.048708333333334,7.565833333333334,2.411208333333333,2.125833333333333
2018-10-10,24.16875,7.0127500000000005,7.541250000000001,3.002291666666667,3.5520833333333335
2018-10-11,32.90958333333334,6.8133333333333335,7.509166666666666,3.2489166666666667,3.01375
2018-10-12,32.62291666666667,6.815,7.472916666666666,3.561375,3.0500000000000003
2018-10-13,32.94291666666667,6.769416666666667,7.48,3.5976666666666666,2.464583333333333
2018-10-14,30.33083333333333,6.7450833333333335,7.47625,4.246875,4.12875
2018-10-15,25.995,6.602,7.47,5.2495,9.340833333333334
2018-10-16,23.793333333333333,6.042958333333334,7.445,4.784,7.74875
2018-10-17,22.561666666666667,6.388416666666667,7.462083333333333,4.149375,4.69
2018-10-18,21.165,6.819333333333333,7.484583333333333,4.018166666666667,4.57875
2018-10-19,22.532083333333333,7.064208333333333,7.522083333333334,4.28175,5.908333333333334
2018-10-20,26.286666666666665,6.7712916666666665,7.466666666666666,4.3715,4.292083333333333
2018-10-21,26.72083333333333,6.6000000000000005,7.468333333333334,4.306041666666666,3.502083333333333
2018-10-22,27.96083333333333,6.7985,7.527916666666666,4.007333333333333,3.725
2018-10-23,27.615,7.072958333333333,7.55875,3.312125,3.466666666666667
2018-10-24,26.153333333333332,7.259541666666666,7.588333333333334,1.913625,3.7687500000000003
2018-10-25,23.14,6.797833333333333,7.55875,0.3670833333333334,3.17375
2018-10-26,22.14833333333333,7.012250000000001,7.555416666666666,0.011166666666666667,2.71875
2018-10-27,20.394166666666667,7.155874999999999,7.485416666666667,0.022416666666666668,3.0004166666666667
2018-10-28,19.8975,7.654541666666667,7.379166666666666,0.015583333333333333,2.30875
2018-10-29,18.087500000000002,7.564291666666667,7.427916666666667,0.011083333333333334,2.15125
2018-10-30,17.063333333333333,7.485541666666666,7.445,0.0077083333333333335,2.0779166666666664
2018-10-31,16.153333333333332,7.356541666666666,7.456666666666667,0.014958333333333332,1.9349999999999998
2018-11-01,15.772083333333335,7.433791666666667,7.471666666666667,0.019625,2.165
2018-11-02,14.963333333333333,7.4014999999999995,7.459166666666667,0.017333333333333333,2.379583333333333
2018-11-03,14.459166666666667,6.812375,7.456250000000001,0.018666666666666668,2.4604166666666667
2018-11-04,14.535833333333334,6.285458333333334,7.44,0.03283333333333333,2.7383333333333333
2018-11-05,15.625,6.376625,7.4437500000000005,0.3295416666666667,3.0658333333333334
2018-11-06,17.417916666666667,6.534833333333334,7.464166666666667,1.3114166666666667,5.1812499999999995
2018-11-07,18.46291666666667,6.104791666666666,7.412916666666667,2.2055416666666665,6.407916666666666
2018-11-08,18.10875,5.992375,7.43375,1.284,7.026666666666667
2018-11-09,16.32875,5.8155,7.465416666666667,0.13145833333333332,5.020833333333333
2018-11-10,15.684583333333334,6.010666666666666,7.463333333333334,0.225625,4.548333333333333
2018-11-11,16.404166666666665,6.528,7.515,0.8813749999999999,3.8470833333333334
2018-11-12,17.112916666666667,6.731125,7.542083333333333,1.518,4.28
2018-11-13,18.550416666666667,7.193666666666666,7.560833333333334,1.8390000000000002,4.650416666666667
2018-11-14,18.450416666666666,6.9312499999999995,7.52875,2.053625,4.243333333333333
2018-11-15,18.15625,6.0809999999999995,7.46,1.6718333333333335,4.565833333333333
2018-11-16,19.62375,6.235541666666666,7.4575,1.9497083333333334,5.584166666666667
2018-11-17,21.686666666666667,6.269416666666667,7.452500000000001,2.675333333333333,11.704583333333334
2018-11-18,25.772916666666664,6.018125,7.41875,2.164,7.4870833333333335
2018-11-19,24.27333333333333,6.234958333333334,7.480833333333333,0.6758333333333333,7.035833333333334
2018-11-20,22.40521739130435,6.386125,7.49875,0.4013333333333333,5.012083333333333
2018-11-21,20.32125,6.359708333333334,7.495,0.8315833333333332,2.9204166666666667
2018-11-22,19.78708333333333,6.201625,7.489999999999999,1.0980416666666668,2.513333333333333
2018-11-23,17.493750000000002,6.069541666666667,7.505,0.9344583333333333,4.948333333333333
2018-11-24,17.722083333333334,5.836041666666667,7.491666666666667,0.44316666666666665,5.842083333333334
2018-11-25,19.149583333333332,5.762250000000001,7.4887500000000005,-0.00020833333333333335,3.8783333333333334
2018-11-26,19.511666666666667,5.903791666666667,7.4816666666666665,0.0011666666666666668,2.945
2018-11-27,18.67875,5.880125,7.463333333333334,0.0053750000000000004,2.5720833333333335
2018-11-28,18.635,5.8555,7.452916666666667,0.012624999999999999,2.975
2018-11-29,17.612916666666667,5.526666666666667,7.46,0.008916666666666666,3.3091666666666666
2018-11-30,18.22375,5.92125,7.48125,0.009541666666666667,2.5929166666666665
2018-12-01,18.3,6.386208333333333,7.497083333333333,0.0077083333333333335,2.76375
2018-12-02,18.41,6.534458333333333,7.516666666666667,0.0060416666666666665,2.1058333333333334
2018-12-03,17.871666666666666,6.645499999999999,7.529166666666666,0.007666666666666666,2.0504166666666666
2018-12-04,18.299166666666668,6.828291666666666,7.522083333333334,0.007791666666666666,2.0766666666666667
2018-12-05,17.700833333333332,6.884666666666667,7.5275,0.005166666666666667,2.1966666666666668
2018-12-06,17.073333333333334,6.290375,7.479583333333333,0.00675,2.1875
