,station_id,station_name,parameter,parameter_name,parameter_name_eng,method,datetime,value,unit,correction,quality
534,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-06-18 11:00:00+00:00,283.526,m³/s,0,3
535,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-06-19 11:00:00+00:00,320.9949,m³/s,0,3
536,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-06-20 11:00:00+00:00,265.3195,m³/s,0,3
537,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-06-21 11:00:00+00:00,240.6564,m³/s,0,3
538,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-06-22 11:00:00+00:00,245.3065,m³/s,0,3
539,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-06-23 11:00:00+00:00,242.9273,m³/s,0,3
540,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-06-24 11:00:00+00:00,255.3372,m³/s,0,3
541,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-06-25 11:00:00+00:00,249.7933,m³/s,0,3
542,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-06-26 11:00:00+00:00,214.7362,m³/s,0,3
543,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-06-27 11:00:00+00:00,217.8815,m³/s,0,3
544,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-06-28 11:00:00+00:00,294.0766,m³/s,0,3
545,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-06-29 11:00:00+00:00,265.6721,m³/s,0,3
546,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-06-30 11:00:00+00:00,271.265,m³/s,0,3
547,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-01 11:00:00+00:00,269.1131,m³/s,0,3
548,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-02 11:00:00+00:00,257.2632,m³/s,0,3
549,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-03 11:00:00+00:00,304.9089,m³/s,0,3
550,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-04 11:00:00+00:00,275.4726,m³/s,0,3
551,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-05 11:00:00+00:00,211.1649,m³/s,0,3
552,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-06 11:00:00+00:00,243.5957,m³/s,0,3
553,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-07 11:00:00+00:00,225.0263,m³/s,0,3
554,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-08 11:00:00+00:00,211.1666,m³/s,0,3
555,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-09 11:00:00+00:00,183.9931,m³/s,0,3
556,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-10 11:00:00+00:00,186.1655,m³/s,0,3
557,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-11 11:00:00+00:00,226.1737,m³/s,0,3
558,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-12 11:00:00+00:00,199.5123,m³/s,0,3
559,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-13 11:00:00+00:00,181.1682,m³/s,0,3
560,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-14 11:00:00+00:00,156.5755,m³/s,0,3
561,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-15 11:00:00+00:00,138.6338,m³/s,0,3
562,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-16 11:00:00+00:00,124.9368,m³/s,0,3
563,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-17 11:00:00+00:00,204.4343,m³/s,0,3
564,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-18 11:00:00+00:00,200.9223,m³/s,0,3
565,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-19 11:00:00+00:00,168.9038,m³/s,0,3
566,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-20 11:00:00+00:00,142.8891,m³/s,0,3
567,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-21 11:00:00+00:00,124.197,m³/s,0,3
568,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-22 11:00:00+00:00,114.2309,m³/s,0,3
569,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-23 11:00:00+00:00,112.9621,m³/s,0,3
570,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-24 11:00:00+00:00,110.016,m³/s,0,3
571,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-25 11:00:00+00:00,114.8981,m³/s,0,3
572,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-26 11:00:00+00:00,110.1379,m³/s,0,3
573,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-27 11:00:00+00:00,122.5601,m³/s,0,3
574,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-28 11:00:00+00:00,164.3854,m³/s,0,3
575,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-29 11:00:00+00:00,148.599,m³/s,0,3
576,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-30 11:00:00+00:00,136.1257,m³/s,0,3
577,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-07-31 11:00:00+00:00,123.4514,m³/s,0,3
578,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-01 11:00:00+00:00,127.712,m³/s,0,3
579,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-02 11:00:00+00:00,155.3557,m³/s,0,3
580,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-03 11:00:00+00:00,137.0857,m³/s,0,3
581,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-04 11:00:00+00:00,136.8624,m³/s,0,3
582,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-05 11:00:00+00:00,125.7212,m³/s,0,3
583,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-06 11:00:00+00:00,112.6271,m³/s,0,3
584,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-07 11:00:00+00:00,104.4961,m³/s,0,3
585,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-08 11:00:00+00:00,101.3653,m³/s,0,3
586,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-09 11:00:00+00:00,135.4231,m³/s,0,3
587,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-10 11:00:00+00:00,140.2882,m³/s,0,3
588,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-11 11:00:00+00:00,114.6492,m³/s,0,3
589,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-12 11:00:00+00:00,110.1032,m³/s,0,3
590,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-13 11:00:00+00:00,109.2144,m³/s,0,3
591,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-14 11:00:00+00:00,103.2101,m³/s,0,3
592,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-15 11:00:00+00:00,95.69734,m³/s,0,3
593,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-16 11:00:00+00:00,89.10316,m³/s,0,3
594,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-17 11:00:00+00:00,83.54597,m³/s,0,3
595,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-18 11:00:00+00:00,78.93008,m³/s,0,3
596,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-19 11:00:00+00:00,74.93898,m³/s,0,3
597,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-20 11:00:00+00:00,72.13786,m³/s,0,3
598,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-21 11:00:00+00:00,72.84312,m³/s,0,3
599,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-22 11:00:00+00:00,73.87739,m³/s,0,3
600,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-23 11:00:00+00:00,69.28994,m³/s,0,3
601,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-24 11:00:00+00:00,66.34193,m³/s,0,3
602,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-25 11:00:00+00:00,62.18003,m³/s,0,3
603,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-26 11:00:00+00:00,59.87613,m³/s,0,3
604,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-27 11:00:00+00:00,57.61205,m³/s,0,3
605,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-28 11:00:00+00:00,54.52689,m³/s,0,3
606,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-29 11:00:00+00:00,55.84605,m³/s,0,3
607,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-30 11:00:00+00:00,56.01046,m³/s,0,3
608,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-08-31 11:00:00+00:00,57.10258,m³/s,0,3
609,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-01 11:00:00+00:00,61.59207,m³/s,0,3
610,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-02 11:00:00+00:00,67.76572,m³/s,0,3
611,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-03 11:00:00+00:00,67.94091,m³/s,0,3
612,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-04 11:00:00+00:00,65.07974,m³/s,0,3
613,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-05 11:00:00+00:00,78.76907,m³/s,0,3
614,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-06 11:00:00+00:00,79.353,m³/s,0,3
615,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-07 11:00:00+00:00,80.94115,m³/s,0,3
616,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-08 11:00:00+00:00,99.22858,m³/s,0,3
617,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-09 11:00:00+00:00,92.60342,m³/s,0,3
618,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-10 11:00:00+00:00,80.15389,m³/s,0,3
619,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-11 11:00:00+00:00,73.93632,m³/s,0,3
620,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-12 11:00:00+00:00,109.6209,m³/s,0,3
621,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-13 11:00:00+00:00,120.8689,m³/s,0,3
622,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-14 11:00:00+00:00,102.4995,m³/s,0,3
623,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-15 11:00:00+00:00,101.5074,m³/s,0,3
624,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-16 11:00:00+00:00,96.17588,m³/s,0,3
625,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-17 11:00:00+00:00,88.11532,m³/s,0,3
626,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-18 11:00:00+00:00,83.20367,m³/s,0,3
627,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-19 11:00:00+00:00,80.53651,m³/s,0,3
628,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-20 11:00:00+00:00,78.53584,m³/s,0,3
629,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-21 11:00:00+00:00,74.30743,m³/s,0,3
630,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-22 11:00:00+00:00,69.7404,m³/s,0,3
631,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-23 11:00:00+00:00,65.84584,m³/s,0,3
632,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-24 11:00:00+00:00,62.65512,m³/s,0,3
633,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-25 11:00:00+00:00,61.08823,m³/s,0,3
634,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-26 11:00:00+00:00,64.71789,m³/s,0,3
635,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-27 11:00:00+00:00,62.5641,m³/s,0,3
636,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-28 11:00:00+00:00,59.52782,m³/s,0,3
637,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-29 11:00:00+00:00,63.45836,m³/s,0,3
638,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-09-30 11:00:00+00:00,70.10334,m³/s,0,3
639,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-01 11:00:00+00:00,122.6895,m³/s,0,3
640,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-02 11:00:00+00:00,144.3482,m³/s,0,3
641,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-03 11:00:00+00:00,120.5475,m³/s,0,3
642,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-04 11:00:00+00:00,103.9089,m³/s,0,3
643,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-05 11:00:00+00:00,95.18398,m³/s,0,3
644,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-06 11:00:00+00:00,120.9688,m³/s,0,3
645,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-07 11:00:00+00:00,125.0887,m³/s,0,3
646,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-08 11:00:00+00:00,109.7347,m³/s,0,3
647,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-09 11:00:00+00:00,98.29681,m³/s,0,3
648,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-10 11:00:00+00:00,89.32233,m³/s,0,3
649,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-11 11:00:00+00:00,82.9026,m³/s,0,3
650,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-12 11:00:00+00:00,80.59718,m³/s,0,3
651,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-13 11:00:00+00:00,82.3,m³/s,0,3
652,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-14 11:00:00+00:00,78.90655,m³/s,0,3
653,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-15 11:00:00+00:00,72.88554,m³/s,0,3
654,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-16 11:00:00+00:00,67.4399,m³/s,0,3
655,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-17 11:00:00+00:00,61.6042,m³/s,0,3
656,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-18 11:00:00+00:00,55.04546,m³/s,0,3
657,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-19 11:00:00+00:00,56.49162,m³/s,0,3
658,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-20 11:00:00+00:00,54.87744,m³/s,0,3
659,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-21 11:00:00+00:00,51.13248,m³/s,0,3
660,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-22 11:00:00+00:00,46.58867,m³/s,0,3
661,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-23 11:00:00+00:00,41.96756,m³/s,0,3
662,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-24 11:00:00+00:00,37.22437,m³/s,0,3
663,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-25 11:00:00+00:00,37.0933,m³/s,0,3
664,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-26 11:00:00+00:00,38.93934,m³/s,0,3
665,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-27 11:00:00+00:00,35.55731,m³/s,0,3
666,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-28 11:00:00+00:00,35.40471,m³/s,0,3
667,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-29 11:00:00+00:00,33.64961,m³/s,0,3
668,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-30 11:00:00+00:00,32.9942,m³/s,0,3
669,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-10-31 11:00:00+00:00,32.80106,m³/s,0,3
670,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-01 11:00:00+00:00,26.29616,m³/s,0,3
671,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-02 11:00:00+00:00,23.30499,m³/s,3,3
672,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-03 11:00:00+00:00,21.67501,m³/s,3,3
673,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-04 11:00:00+00:00,19.47578,m³/s,3,3
674,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-05 11:00:00+00:00,18.41194,m³/s,3,3
675,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-06 11:00:00+00:00,17.41031,m³/s,3,3
676,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-07 11:00:00+00:00,16.80684,m³/s,3,3
677,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-08 11:00:00+00:00,16.23759,m³/s,3,3
678,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-09 11:00:00+00:00,15.72745,m³/s,3,3
679,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-10 11:00:00+00:00,15.09287,m³/s,1,3
680,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-11 11:00:00+00:00,14.66671,m³/s,1,3
681,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-12 11:00:00+00:00,14.34632,m³/s,1,3
682,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-13 11:00:00+00:00,14.34632,m³/s,1,3
683,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-14 11:00:00+00:00,14.34632,m³/s,1,3
684,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-15 11:00:00+00:00,13.59976,m³/s,1,3
685,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-16 11:00:00+00:00,14.56095,m³/s,1,3
686,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-17 11:00:00+00:00,15.62791,m³/s,1,3
687,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-18 11:00:00+00:00,15.20175,m³/s,1,3
688,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-19 11:00:00+00:00,14.98711,m³/s,1,3
689,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-20 11:00:00+00:00,13.81439,m³/s,1,3
690,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-21 11:00:00+00:00,14.34632,m³/s,1,3
691,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-22 11:00:00+00:00,12.26651,m³/s,0,3
692,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-23 11:00:00+00:00,16.04259,m³/s,0,3
693,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-24 11:00:00+00:00,16.6254,m³/s,0,3
694,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-25 11:00:00+00:00,13.45003,m³/s,0,3
695,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-26 11:00:00+00:00,13.59452,m³/s,0,3
696,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-27 11:00:00+00:00,14.14003,m³/s,0,3
697,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-28 11:00:00+00:00,12.96666,m³/s,0,3
698,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-29 11:00:00+00:00,13.58411,m³/s,0,3
699,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-11-30 11:00:00+00:00,16.62416,m³/s,0,3
700,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-01 11:00:00+00:00,15.4684,m³/s,0,3
701,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-02 11:00:00+00:00,13.89694,m³/s,0,3
702,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-03 11:00:00+00:00,12.74808,m³/s,0,3
703,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-04 11:00:00+00:00,10.48042,m³/s,0,3
704,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-05 11:00:00+00:00,13.66908,m³/s,0,3
705,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-06 11:00:00+00:00,14.57724,m³/s,0,3
706,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-07 11:00:00+00:00,13.27394,m³/s,0,3
707,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-08 11:00:00+00:00,12.1401,m³/s,0,3
708,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-09 11:00:00+00:00,9.440646,m³/s,0,3
709,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-10 11:00:00+00:00,10.62717,m³/s,0,3
710,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-11 11:00:00+00:00,12.08519,m³/s,0,3
711,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-12 11:00:00+00:00,11.98303,m³/s,0,3
712,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-13 11:00:00+00:00,14.65873,m³/s,0,3
713,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-14 11:00:00+00:00,15.7315,m³/s,0,3
714,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-15 11:00:00+00:00,17.61239,m³/s,0,3
715,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-16 11:00:00+00:00,18.83958,m³/s,0,3
716,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-17 11:00:00+00:00,19.56806,m³/s,0,3
717,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-18 11:00:00+00:00,26.29593,m³/s,0,3
718,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-19 11:00:00+00:00,27.17628,m³/s,0,3
719,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-20 11:00:00+00:00,49.88734,m³/s,0,3
720,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-21 11:00:00+00:00,53.02112,m³/s,0,3
721,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-22 11:00:00+00:00,39.09306,m³/s,0,3
722,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-23 11:00:00+00:00,30.03048,m³/s,0,3
723,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-24 11:00:00+00:00,25.15626,m³/s,0,3
724,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-25 11:00:00+00:00,22.2599,m³/s,0,3
725,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-26 11:00:00+00:00,17.35171,m³/s,0,3
726,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-27 11:00:00+00:00,18.53597,m³/s,0,3
727,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-28 11:00:00+00:00,19.69254,m³/s,0,3
728,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-29 11:00:00+00:00,22.34269,m³/s,0,3
729,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-30 11:00:00+00:00,24.68961,m³/s,0,3
730,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2016-12-31 11:00:00+00:00,,m³/s,0,3
731,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2017-01-01 11:00:00+00:00,21.02808,m³/s,0,3
732,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2017-01-02 11:00:00+00:00,18.39638,m³/s,1,3
733,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2017-01-03 11:00:00+00:00,15.67803,m³/s,0,3
734,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2017-01-04 11:00:00+00:00,16.03851,m³/s,1,3
735,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2017-01-05 11:00:00+00:00,17.60939,m³/s,1,3
736,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2017-01-06 11:00:00+00:00,19.18027,m³/s,1,3
737,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2017-01-07 11:00:00+00:00,18.39638,m³/s,1,3
738,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2017-01-08 11:00:00+00:00,18.78832,m³/s,1,3
739,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2017-01-09 11:00:00+00:00,18.39638,m³/s,1,3
740,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2017-01-10 11:00:00+00:00,18.9262,m³/s,0,3
741,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2017-01-11 11:00:00+00:00,18.54594,m³/s,0,3
742,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2017-01-12 11:00:00+00:00,17.79063,m³/s,0,3
743,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2017-01-13 11:00:00+00:00,17.44087,m³/s,0,3
744,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2017-01-14 11:00:00+00:00,15.31566,m³/s,0,3
745,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2017-01-15 11:00:00+00:00,12.7336,m³/s,0,3
746,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2017-01-16 11:00:00+00:00,10.14455,m³/s,0,3
747,196.35.0,Malselvfossen,1001,Vannforing,Discharge,Mean,2017-01-17 11:00:00+00:00,13.2887,m³/s,1,3
