sample_date,Cl,DOC,K,Konduktivitet,Mg,NH4-N,NO3-N,Na,N_Part,TRP,POC,SO4,Si,SiO2,TOC,TOTN,TP,TDP,PP,SPM,UV-Abs. 254nm,UV-Abs. 285nm,UV-Abs. 365nm,UV-Abs. 410nm,pH
2022-07-30,1.3321428571428573,1.0685714285714287,0.6942857142857143,6.767857142857142,1.5,2.0,18.642857142857142,1.2557142857142858,13.164285714285713,1.3571428571428568,0.10214285714285715,4.5564285714285715,1.0314285714285714,2.2257142857142855,1.07,54.785714285714285,3.3571428571428568,1.0,3.3571428571428568,1.6992857142857138,0.03548528571428571,0.025019142857142858,0.007005857142857143,0.0031197142857142856,7.611428571428571
2022-07-31,1.3460714285714286,1.0842857142857143,0.6971428571428571,6.8289285714285715,1.5150000000000001,2.0,18.82142857142857,1.2678571428571428,12.932142857142857,1.1785714285714288,0.10107142857142858,4.608214285714286,1.0307142857142857,2.237857142857143,1.085,55.39285714285714,3.178571428571429,1.0,3.178571428571429,1.4646428571428567,0.03579464285714286,0.02522357142857143,0.007036928571428571,0.003116857142857143,7.6207142857142856
2022-08-01,1.36,1.1,0.7,6.89,1.53,2.0,19.0,1.28,12.7,1.0,0.1,4.66,1.03,2.25,1.1,56.0,3.0,1.0,3.0,1.23,0.036104,0.025428,0.007068,0.003114,7.63
2022-08-02,1.3554285714285714,1.094857142857143,0.7014285714285714,6.898857142857143,1.5322857142857143,2.657142857142857,18.97142857142857,1.2831428571428571,12.87142857142857,1.0,0.10022857142857143,4.679428571428572,1.029,2.2485714285714287,1.094857142857143,56.05714285714286,2.9714285714285715,1.0,2.9714285714285715,1.2277142857142858,0.035965314285714284,0.02531965714285714,0.007031885714285714,0.0031034285714285717,7.631714285714286
2022-08-03,1.350857142857143,1.0897142857142859,0.7028571428571428,6.9077142857142855,1.5345714285714287,3.314285714285714,18.942857142857143,1.2862857142857143,13.042857142857143,1.0,0.10045714285714286,4.698857142857143,1.028,2.2471428571428573,1.0897142857142859,56.114285714285714,2.942857142857143,1.0,2.942857142857143,1.2254285714285713,0.03582662857142857,0.025211314285714284,0.006995771428571428,0.003092857142857143,7.6334285714285715
2022-08-04,1.3462857142857143,1.0845714285714287,0.7042857142857143,6.916571428571428,1.536857142857143,3.9714285714285715,18.914285714285715,1.2894285714285714,13.214285714285714,1.0,0.1006857142857143,4.718285714285714,1.0270000000000001,2.2457142857142856,1.0845714285714287,56.17142857142857,2.914285714285714,1.0,2.914285714285714,1.223142857142857,0.03568794285714286,0.025102971428571427,0.006959657142857142,0.0030822857142857145,7.635142857142857
2022-08-05,1.3417142857142859,1.0794285714285714,0.7057142857142856,6.925428571428571,1.5391428571428571,4.628571428571428,18.885714285714286,1.2925714285714285,13.385714285714284,1.0,0.10091428571428572,4.7377142857142855,1.026,2.244285714285714,1.0794285714285714,56.22857142857143,2.8857142857142857,1.0,2.8857142857142857,1.2208571428571429,0.035549257142857144,0.02499462857142857,0.006923542857142857,0.0030717142857142857,7.636857142857143
2022-08-06,1.3371428571428572,1.0742857142857143,0.7071428571428571,6.934285714285714,1.5414285714285714,5.285714285714286,18.857142857142858,1.2957142857142858,13.557142857142857,1.0,0.10114285714285715,4.757142857142857,1.025,2.242857142857143,1.0742857142857143,56.285714285714285,2.857142857142857,1.0,2.857142857142857,1.2185714285714286,0.03541057142857142,0.024886285714285715,0.006887428571428571,0.0030611428571428573,7.638571428571429
2022-08-07,1.3325714285714287,1.0691428571428572,0.7085714285714285,6.943142857142857,1.5437142857142858,5.942857142857143,18.82857142857143,1.298857142857143,13.728571428571428,1.0,0.10137142857142857,4.776571428571429,1.024,2.2414285714285715,1.0691428571428572,56.34285714285714,2.8285714285714287,1.0,2.8285714285714287,1.2162857142857142,0.03527188571428571,0.024777942857142857,0.006851314285714285,0.0030505714285714285,7.640285714285715
2022-08-08,1.328,1.064,0.71,6.952,1.546,6.6,18.8,1.302,13.899999999999999,1.0,0.10160000000000001,4.796,1.0230000000000001,2.24,1.064,56.4,2.8,1.0,2.8,1.214,0.035133199999999996,0.0246696,0.0068151999999999996,0.00304,7.642
