Date	WetSnow	DrySnow	BareGround
20150117	4.982	0.3199	0.0
20150118	4.982	0.3199	0.0
20150119	4.949	0.3199	0.0
20150120	4.67	0.3199	0.0
20150121	7.042	0.3199	0.0
20150122	7.042	0.3199	0.0
20150123	7.042	0.3199	0.0
20150124	6.556	0.3199	0.0
20150125	6.556	0.3199	0.0
20150126	6.556	0.3199	0.0
20150127	6.046	0.3199	0.0
20150128	6.046	0.3199	0.0
20150129	6.046	0.3199	0.0
20150130	9.673	0.3199	0.0
20150131	9.673	0.3199	0.0
20150201	9.137	0.3199	0.0
20150202	9.137	0.3199	0.0
20150203	9.137	0.3199	0.0
20150204	9.137	0.3199	0.06202
20150205	9.089	0.3199	0.2432
20150206	9.029	10.29	0.2557
20150207	9.023	10.29	0.3547
20150208	9.023	10.29	0.3547
20150209	9.023	10.29	0.3547
20150210	2.104	10.24	0.3547
20150211	1.987	9.654	6.55
20150212	1.987	9.654	6.573
20150213	5.127	25.4	5.368
20150214	9.131	45.25	4.29
20150215	9.131	45.25	4.29
20150216	8.384	43.59	7.544
20150217	8.368	43.58	7.544
20150218	8.358	43.42	7.827
20150219	8.358	43.38	7.827
20150220	8.335	43.33	7.919
20150221	8.289	43.3	8.03
20150222	8.272	43.25	7.428
20150223	7.96	42.35	8.933
20150224	7.926	41.47	9.047
20150225	7.66	40.03	9.034
20150226	7.388	46.3	7.942
20150227	7.188	45.31	7.623
20150228	7.188	45.31	7.623
20150301	7.183	44.66	7.475
20150302	3.908	66.99	4.796
20150303	3.89	66.14	4.599
20150304	3.794	64.85	5.727
20150305	0.3994	96.3	0.4641
20150306	0.3994	96.12	0.5533
20150307	0.3994	96.11	0.5533
20150308	0.3895	95.15	1.203
20150309	0.3887	94.87	1.203
20150310	2.225	93.16	1.141
20150311	2.225	92.8	1.303
20150312	1.673	93.51	1.114
20150313	1.664	92.56	1.07
20150314	7.576	88.65	1.255
20150315	7.414	87.59	2.277
20150316	7.27	83.96	3.219
20150317	7.27	83.96	3.219
20150318	7.27	83.96	3.219
20150319	10.85	82.24	2.198
20150320	10.82	82.2	2.265
20150321	12.39	81.02	1.956
20150322	13.71	79.78	1.882
20150323	13.71	79.78	1.882
20150324	9.648	84.61	1.395
20150325	9.648	84.61	1.395
20150326	5.031	91.91	0.5261
20150327	4.531	84.68	0.3878
20150328	4.522	84.6	0.4458
20150329	4.493	83.98	0.4458
20150330	4.44	82.73	0.4355
20150331	4.12	79.99	0.39
20150401	4.059	79.24	0.39
20150402	3.824	79.64	0.3887
20150403	3.768	79.05	0.3213
20150404	3.202	77.4	0.2851
20150405	2.903	75.39	0.274
20150406	1.123	31.59	0.1356
20150407	13.67	31.97	0.1548
20150408	12.82	20.8	0.03168
20150409	12.82	20.8	0.03168
20150410	21.45	34.23	0.1776
20150411	21.45	34.2	0.2169
20150412	16.88	53.28	0.1571
20150413	16.88	49.42	0.1571
20150414	16.97	49.99	0.1464
20150415	9.623	73.14	0.0
20150416	9.623	73.14	0.0
20150417	9.623	73.05	0.0
20150418	6.923	71.96	0.0
20150419	6.899	71.74	0.0
20150420	6.899	71.74	0.0
20150421	6.1	71.24	0.0
20150422	34.09	50.27	0.0
20150423	33.95	46.2	0.1017
20150424	24.31	73.64	0.07943
20150425	24.31	73.58	0.1258
20150426	14.79	83.71	0.03347
20150427	16.76	81.89	0.0
20150428	16.76	81.89	0.0
20150429	16.75	81.62	0.2767
20150430	16.75	81.52	0.3744
20150501	18.64	79.53	0.4632
20150502	18.63	79.44	0.568
20150503	18.63	79.44	0.568
20150504	18.09	80.96	0.5917
20150505	18.09	80.96	0.5917
20150506	52.34	46.86	0.5854
20150507	52.34	46.86	0.5854
20150508	70.96	28.41	0.5743
20150509	76.19	23.19	0.5653
20150510	75.98	21.29	2.685
20150511	75.94	21.17	2.743
20150512	75.94	21.02	2.732
20150513	68.7	26.28	2.836
20150514	68.7	26.15	2.836
20150515	68.3	25.12	2.826
20150516	60.44	33.91	5.134
20150517	60.4	33.55	5.59
20150518	52.49	40.58	6.732
20150519	52.48	40.58	6.732
20150520	55.29	37.9	6.681
20150521	59.92	33.22	6.59
20150522	59.91	33.2	6.587
20150523	59.82	32.82	7.127
20150524	59.77	32.63	7.317
20150525	59.71	32.36	7.641
20150526	59.35	30.74	9.739
20150527	59.26	30.48	9.76
20150528	59.26	30.44	9.738
20150529	58.69	26.89	10.57
20150530	58.57	26.15	11.57
20150531	58.24	24.79	11.52
20150601	53.54	27.32	14.86
20150602	56.44	25.95	14.68
20150603	55.28	24.19	18.2
20150604	54.82	22.84	20.03
20150605	54.05	21.5	20.96
20150606	43.46	25.61	25.21
20150607	43.44	25.57	25.24
20150608	43.14	24.91	27.03
20150609	47.83	19.88	26.38
20150610	47.45	19.69	26.3
20150611	47.22	19.64	28.58
20150612	46.61	17.34	28.41
20150613	46.6	16.91	29.28
20150614	46.07	14.82	28.04
20150615	45.21	14.37	30.29
20150616	45.09	14.34	30.71
20150617	44.65	10.74	29.73
20150618	41.77	12.64	33.75
20150619	40.93	11.14	34.77
20150620	39.97	10.59	38.77
20150621	39.96	10.59	38.84
20150622	38.84	9.199	42.62
20150623	38.72	8.649	42.69
20150624	38.16	8.315	42.61
20150625	36.09	8.08	41.47
20150626	35.97	7.73	42.27
20150627	34.99	7.496	43.84
20150628	34.67	7.307	45.22
20150629	31.97	5.437	48.31
20150630	26.31	13.36	52.33
20150701	23.2	12.43	57.68
20150702	23.13	12.39	57.67
20150703	26.7	10.63	54.64
20150704	26.23	10.6	55.29
20150705	26.14	10.57	55.32
20150706	26.02	10.57	55.32
20150707	26.06	10.17	54.7
20150708	26.61	9.878	54.54
20150709	25.58	9.459	56.08
20150710	22.69	9.328	60.73
20150711	22.01	8.022	60.66
20150712	18.16	6.857	63.06
20150713	13.12	6.498	74.65
20150714	11.48	6.309	77.57
20150715	18.63	5.149	71.95
20150716	18.62	5.147	72.0
20150717	19.04	5.128	71.6
20150718	17.36	5.061	73.45
20150719	16.54	5.149	73.77
20150720	17.46	5.025	72.93
20150721	16.41	4.09	73.69
20150722	13.45	4.37	76.83
20150723	12.12	3.763	78.97
20150724	14.58	4.291	74.58
20150725	14.1	4.049	72.28
20150726	12.75	3.658	69.14
20150727	13.74	3.556	68.23
20150728	10.68	3.14	75.7
20150729	11.6	2.6	73.88
20150730	11.36	2.43	72.63
20150731	10.95	2.43	72.63
20150801	11.62	2.402	71.2
20150802	11.32	1.616	64.37
20150803	11.04	1.114	47.96
20150804	7.73	0.5988	69.78
20150805	7.866	0.7108	69.5
20150806	7.866	0.7108	69.36
20150807	6.081	0.6372	80.04
20150808	8.548	0.3489	69.51
20150809	7.589	0.3266	71.31
20150810	5.734	0.315	82.3
20150811	5.734	0.315	82.3
20150812	6.345	0.5252	83.33
20150813	7.697	0.9049	82.63
20150814	7.643	0.9049	82.77
20150815	3.024	1.141	93.24
20150816	1.119	0.767	96.95
20150817	1.604	0.6564	97.2
20150818	0.5774	0.5256	98.45
20150819	0.3244	0.4355	98.85
20150820	2.179	0.3855	97.19
20150821	0.3547	0.2294	99.24
20150822	0.1838	0.1919	99.53
20150823	0.1825	0.1919	99.55
20150824	0.5404	0.286	99.1
20150825	1.576	0.3074	98.06
20150826	0.9656	0.1495	98.71
20150827	1.448	0.2035	98.15
20150828	1.442	0.2035	98.12
20150829	2.72	0.2584	96.74
20150830	2.522	0.2584	96.91
20150831	2.271	0.2302	97.09
20150901	4.505	0.2008	94.71
20150902	4.114	0.2008	92.46
20150903	4.112	0.1919	92.33
20150904	4.109	0.1736	88.4
20150905	5.456	0.1611	75.34
20150906	6.115	0.2298	65.87
20150907	5.999	0.2298	60.24
20150908	6.33	0.2097	60.77
20150909	6.201	0.1647	48.65
20150910	1.643	0.6765	96.58
20150911	0.4627	0.4355	98.65
20150912	0.2512	0.3003	99.06
20150913	1.611	0.4476	97.71
20150914	0.4266	0.319	99.03
20150915	0.3931	0.2664	99.12
20150916	0.2784	0.2338	99.3
20150917	1.171	0.3039	98.32
20150918	2.376	1.025	96.37
20150919	2.328	1.024	96.39
20150920	2.655	1.02	96.09
20150921	1.516	0.6724	97.53
20150922	1.357	0.6002	97.69
20150923	3.158	0.6479	95.71
20150924	1.815	0.1879	95.99
20150925	3.409	0.1589	90.62
20150926	3.409	0.1589	90.16
20150927	4.94	0.2459	88.89
20150928	4.388	0.2454	89.34
20150929	3.8	0.2624	90.55
20150930	6.067	7.186	83.32
20151001	5.957	7.085	83.54
20151002	7.703	7.549	80.39
20151003	7.612	7.133	81.12
20151004	9.259	16.66	70.09
20151005	7.724	59.94	28.33
20151006	7.551	57.57	28.81
20151007	7.395	54.99	31.55
20151008	7.244	51.8	34.89
20151009	7.151	49.44	37.36
20151010	6.97	46.86	40.32
20151011	7.475	59.18	30.56
20151012	14.26	59.43	24.35
20151013	14.25	59.07	24.71
20151014	14.81	58.62	24.33
20151015	14.75	57.96	24.96
20151016	17.36	56.09	24.17
20151017	21.01	48.54	28.02
20151018	20.55	45.39	31.12
20151019	19.1	36.37	41.57
20151020	19.08	35.63	40.98
20151021	18.88	28.57	37.32
20151022	17.87	11.27	43.9
20151023	16.14	12.52	42.63
20151024	17.05	11.78	42.1
20151025	16.63	11.55	44.07
20151026	17.05	11.45	43.64
20151027	16.12	11.11	44.0
20151028	9.915	36.77	29.45
20151029	8.708	49.49	23.81
20151030	8.439	46.41	27.44
20151031	9.922	50.53	23.58
20151101	9.922	50.52	23.56
20151102	9.793	49.05	24.53
20151103	9.511	46.78	26.75
20151104	20.7	40.82	25.12
20151105	22.38	54.57	16.24
20151106	22.37	54.57	16.24
20151107	22.36	54.5	15.71
20151108	22.34	53.5	15.6
20151109	22.33	52.18	15.09
20151110	22.09	46.45	11.34
20151111	21.19	44.55	11.2
20151112	21.72	44.27	11.15
20151113	21.67	42.57	10.02
20151114	21.35	38.17	5.235
20151115	18.97	35.89	3.045
20151116	14.58	0.3561	0.04953
20151117	16.12	0.2883	0.04953
20151118	16.03	0.1932	0.0
20151119	16.03	0.1142	0.0
20151120	16.03	0.1142	0.0
20151121	15.04	0.1142	0.0
20151122	22.33	0.1736	0.0
20151123	16.53	0.1736	0.0
20151124	16.78	0.1589	0.0
20151125	16.35	0.1589	0.0
20151126	16.64	0.2476	0.0
20151127	16.03	0.2476	0.0
20151128	15.13	0.2543	0.0
20151129	15.28	0.2012	0.0
20151130	15.28	0.2012	0.0
20151201	15.28	0.2012	0.0
20151202	15.28	0.2012	0.0
20151203	4.536	0.2012	0.0
20151204	4.506	0.2677	0.0
20151205	2.924	0.2677	0.0
20151206	3.113	0.2512	0.0
20151207	2.626	0.2512	0.0
20151208	2.804	0.3164	0.0
20151209	2.117	0.3164	0.0
20151210	1.006	0.3173	0.0
20151211	1.006	0.3173	0.0
20151212	1.006	0.3173	0.0
20151213	1.006	0.3173	0.0
20151214	1.006	0.3173	0.0
20151215	0.9134	0.3173	0.0
20151216	0.9312	0.3074	0.0
20151217	0.4797	0.3074	0.0
20151218	0.4815	0.3132	0.0
20151219	0.1629	0.3132	0.0
20151220	17.02	0.1678	0.0
20151221	16.96	0.1678	0.0
20151222	20.7	0.1771	0.0
20151223	24.57	0.1879	0.0
20151224	24.57	0.1879	0.0
20151225	24.57	0.1879	0.0
20151226	24.57	0.1879	0.0
20151227	24.56	0.1879	0.0
20151228	24.48	0.2789	0.0
20151229	24.47	0.2789	0.0
20151230	24.49	0.2633	0.0
20151231	17.88	0.2633	0.0
20160101	17.85	0.3025	0.0
20160102	15.19	0.3025	0.0
20160103	1.082	0.3057	0.0
20160104	1.091	0.3012	0.0
20160105	1.091	0.3012	0.0
20160106	1.091	0.3012	0.0
20160107	1.091	0.3012	0.0
20160108	0.5399	0.3012	0.0
20160109	0.5212	0.3199	0.0
20160110	0.09103	0.3199	0.0
20160111	0.6202	0.3199	0.0
20160112	0.5926	0.3199	0.0
20160113	2.966	0.3199	0.0
20160114	2.963	0.3199	0.0
20160115	2.929	0.3199	0.0
20160116	2.964	0.3199	0.0
20160117	2.964	0.3199	0.0
20160118	2.964	0.3199	0.0
20160119	2.964	0.3199	0.0
20160120	2.964	0.3199	0.0
20160121	2.964	0.3199	0.0
20160122	2.678	0.3199	0.0
20160123	2.708	0.3199	0.0
20160124	0.3623	0.3199	0.0
20160125	1.135	0.3199	0.0
20160126	1.07	0.3199	0.0
20160127	1.013	0.3199	0.0
20160128	1.014	0.3199	0.0
20160129	1.014	0.3199	0.0
20160130	1.014	0.3199	0.0
20160131	1.014	0.3199	0.0
20160201	1.012	0.3199	0.0
20160202	1.013	0.3199	0.0
20160203	0.9589	0.3199	0.0
20160204	0.9678	1.217	0.0
20160205	0.01829	1.217	0.2008
20160206	0.9237	1.217	0.1977
20160207	0.9165	1.217	0.8393
20160208	0.9192	1.217	0.8393
20160209	0.8634	6.097	0.8621
20160210	0.8634	6.085	0.8844
20160211	0.8634	6.085	0.8844
20160212	0.8634	6.085	0.8844
20160213	0.8634	6.085	0.8844
20160214	0.1887	25.17	0.9156
20160215	0.1865	25.08	1.307
20160216	0.1397	45.45	0.9843
20160217	0.1397	45.45	0.9843
20160218	0.2579	45.21	0.7514
20160219	0.2552	45.16	0.8407
20160220	0.2579	45.73	0.7849
20160221	0.1388	49.92	0.6617
20160222	0.1388	49.76	1.02
20160223	0.1388	49.76	1.02
20160224	0.1388	49.61	1.397
20160225	0.1321	47.02	1.392
20160226	0.01919	94.25	0.2512
20160227	0.01919	94.23	0.2512
20160228	0.1705	96.41	0.2066
20160229	0.1705	96.41	0.2066
20160301	0.9433	98.92	0.03347
20160302	0.9433	98.92	0.03347
20160303	0.9495	98.92	0.03347
20160304	0.9446	97.99	0.9803
20160305	0.9446	97.97	0.9915
20160306	0.9446	97.97	0.9915
20160307	0.9446	97.97	0.9915
20160308	0.9446	96.0	0.9915
20160309	0.2673	96.34	1.175
20160310	0.2655	96.26	1.208
20160311	0.5475	97.4	1.014
20160312	0.5448	96.96	1.014
20160313	0.5448	96.96	1.014
20160314	0.5448	96.96	1.014
20160315	17.33	80.35	0.9
20160316	25.97	71.88	0.7215
20160317	25.97	71.7	0.7215
20160318	25.95	71.69	0.7438
20160319	25.95	71.41	0.7425
20160320	25.95	65.81	0.7318
20160321	22.19	73.31	0.01562
20160322	22.18	71.59	0.01562
20160323	22.6	71.2	0.01517
20160324	22.58	71.18	0.05488
20160325	21.98	71.7	0.04596
20160326	21.72	71.36	0.04551
20160327	21.7	70.68	0.04551
20160328	18.09	74.84	0.2347
20160329	18.05	74.8	0.2347
20160330	17.96	74.71	0.4154
20160331	17.85	74.33	0.601
20160401	17.68	73.24	0.834
20160402	3.559	95.05	0.2896
20160403	3.559	95.05	0.2896
20160404	1.482	97.22	0.2325
20160405	1.482	97.2	0.2561
20160406	1.722	96.91	0.3007
20160407	1.722	96.91	0.3007
20160408	2.258	96.39	0.286
20160409	2.559	96.09	0.286
20160410	2.559	96.09	0.286
20160411	2.559	96.08	0.286
20160412	2.559	96.04	0.286
20160413	2.545	93.61	0.27
20160414	5.944	89.76	0.2365
20160415	5.917	77.86	0.2923
20160416	5.681	58.98	0.2775
20160417	5.654	54.99	0.2494
20160418	1.984	95.26	0.2534
20160419	1.952	95.02	0.5363
20160420	3.91	93.21	0.5529
20160421	0.4163	98.44	0.5671
20160422	0.4163	98.44	0.5671
20160423	0.4163	98.42	0.5894
20160424	0.4136	98.25	0.7769
20160425	0.4119	97.93	1.268
20160426	0.5886	97.83	1.23
20160427	0.5877	97.83	1.23
20160428	46.44	50.65	2.897
20160429	46.14	50.26	3.58
20160430	62.57	32.98	4.448
20160501	62.39	31.81	5.8
20160502	56.87	36.63	6.504
20160503	54.94	38.65	6.413
20160504	54.93	38.63	6.435
20160505	54.93	38.63	6.435
20160506	54.85	38.17	6.885
20160507	54.84	38.16	6.898
20160508	59.69	33.26	6.951
20160509	59.67	32.98	7.062
20160510	60.07	32.36	7.28
20160511	60.05	32.03	7.138
20160512	59.75	31.64	7.199
20160513	58.25	24.05	6.865
20160514	49.89	28.78	7.644
20160515	49.61	28.84	8.209
20160516	49.49	28.05	8.161
20160517	48.89	25.81	9.801
20160518	48.74	25.03	10.98
20160519	48.01	24.06	12.12
20160520	37.85	37.51	15.61
20160521	37.18	36.79	15.53
20160522	44.96	30.14	18.48
20160523	44.6	29.5	18.48
20160524	43.66	28.91	21.04
20160525	43.17	26.34	21.21
20160526	34.55	29.77	31.0
20160527	34.67	23.86	40.23
20160528	34.66	23.58	40.51
20160529	31.38	21.27	46.32
20160530	28.25	17.18	54.18
20160531	24.83	19.48	55.52
20160601	26.95	17.54	55.37
20160602	24.14	15.92	59.7
20160603	31.76	12.99	55.02
20160604	31.69	12.88	55.13
20160605	34.63	11.6	53.48
20160606	34.15	10.57	54.0
20160607	33.94	9.204	53.5
20160608	34.78	9.006	52.92
20160609	34.68	7.342	52.75
20160610	32.58	7.354	53.69
20160611	31.06	6.537	55.38
20160612	32.37	6.363	53.84
20160613	33.23	4.578	49.44
20160614	33.01	4.428	48.66
20160615	36.4	4.943	46.74
20160616	36.01	4.943	46.68
20160617	36.0	4.878	45.86
20160618	35.97	4.867	45.92
20160619	35.6	4.867	45.92
20160620	35.6	4.867	45.89
20160621	35.13	3.975	40.81
20160622	34.42	1.789	8.854
20160623	32.91	1.62	23.72
20160624	31.9	1.596	28.89
20160625	29.65	1.452	40.79
20160626	1.96	0.1066	70.45
20160627	1.874	0.0763	79.79
20160628	1.874	0.0763	79.79
20160629	11.2	0.8795	75.57
20160630	8.79	0.149	80.86
20160701	9.242	0.722	81.13
20160702	8.524	0.7086	82.5
20160703	7.338	0.6818	84.65
20160704	6.359	0.9536	86.55
20160705	6.346	0.9536	86.54
20160706	8.538	0.9228	84.14
20160707	9.393	0.8442	82.66
20160708	7.94	0.7983	83.54
20160709	8.946	0.7153	82.75
20160710	8.256	0.6599	82.6
20160711	7.965	0.8572	77.09
20160712	4.934	0.3998	89.34
20160713	3.533	0.3784	92.96
20160714	5.662	0.8808	88.63
20160715	5.589	0.4114	85.19
20160716	5.544	0.4565	85.15
20160717	5.346	0.4565	85.63
20160718	6.902	0.4413	84.11
20160719	7.159	0.4614	84.04
20160720	6.046	0.3579	85.7
20160721	3.437	0.1901	94.71
20160722	0.2503	0.09772	99.24
20160723	1.014	0.2459	98.4
20160724	0.991	0.2347	98.38
20160725	1.491	0.1575	97.92
20160726	2.48	0.224	96.94
20160727	2.479	0.224	96.94
20160728	2.464	0.2713	96.91
20160729	2.118	0.2552	97.3
20160730	1.547	0.2673	97.94
20160731	2.679	0.2347	96.8
20160801	2.673	0.2236	96.7
20160802	4.097	0.1718	93.89
20160803	4.007	0.1718	88.76
20160804	2.752	0.6845	91.32
20160805	1.526	0.5332	94.5
20160806	2.13	0.5502	92.51
20160807	3.949	0.5056	90.78
20160808	3.942	0.5056	90.78
20160809	3.895	0.5703	89.6
20160810	2.577	0.2204	88.86
20160811	4.085	0.2146	86.08
20160812	4.647	0.2044	85.57
20160813	3.255	0.1807	91.29
20160814	5.064	0.141	91.39
20160815	3.097	0.1102	93.89
20160816	1.401	0.2155	95.9
20160817	0.2579	0.06916	99.1
20160818	0.2374	0.1428	99.34
20160819	1.27	0.1566	98.3
20160820	0.6158	0.09058	99.07
20160821	0.7929	0.1995	98.79
20160822	0.08032	0.002677	99.86
20160823	1.976	0.2003	97.76
20160824	2.147	0.2606	97.56
20160825	2.144	0.2606	97.57
20160826	4.758	0.2079	95.0
20160827	4.608	0.2079	95.14
20160828	8.48	0.2195	91.24
20160829	8.445	0.2195	91.25
20160830	8.474	0.3775	91.07
20160831	8.849	0.3547	90.71
20160901	8.845	0.3547	90.65
20160902	8.782	0.4239	89.64
20160903	5.716	0.1812	93.2
20160904	6.783	0.7893	57.06
20160905	9.975	2.507	61.34
20160906	9.842	2.256	63.79
20160907	10.74	7.25	59.19
20160908	8.593	5.688	65.17
20160909	8.81	5.585	65.28
20160910	4.716	1.841	81.92
20160911	5.588	1.829	81.21
20160912	6.7	2.148	79.93
20160913	2.463	0.755	90.53
20160914	2.477	0.8059	88.58
20160915	2.297	0.78	90.32
20160916	1.108	0.249	98.41
20160917	1.296	0.3012	98.18
20160918	1.159	0.2825	98.34
20160919	2.236	2.456	95.09
20160920	2.14	2.132	95.53
20160921	2.066	1.675	96.15
20160922	0.3378	0.2722	99.28
20160923	0.8126	0.2178	98.85
20160924	2.735	0.2191	96.92
20160925	2.735	0.2191	96.92
20160926	2.367	0.2825	97.13
20160927	5.662	0.3525	86.52
20160928	5.849	0.3391	83.77
20160929	7.008	0.3936	84.3
20160930	11.2	1.731	78.75
20161001	12.86	1.823	76.63
20161002	12.51	3.73	79.43
20161003	12.79	12.05	68.49
20161004	11.56	33.78	52.1
20161005	16.07	29.12	52.53
20161006	16.39	28.95	52.43
20161007	14.07	19.7	64.25
20161008	8.532	9.958	80.21
20161009	10.41	3.797	85.19
20161010	3.629	3.245	92.7
20161011	8.577	3.062	87.99
20161012	11.81	2.597	85.19
20161013	12.16	2.55	84.59
20161014	12.09	2.307	84.89
20161015	5.06	2.209	89.91
20161016	18.0	2.476	77.85
20161017	19.53	3.534	75.48
20161018	12.26	7.06	79.25
20161019	13.02	8.046	77.84
20161020	3.604	4.352	91.37
20161021	12.46	9.758	77.37
20161022	5.948	7.366	86.15
20161023	15.09	11.47	73.0
20161024	26.4	11.31	61.85
20161025	25.91	11.9	61.75
20161026	17.21	11.55	70.8
20161027	15.07	13.21	71.16
20161028	21.39	23.05	55.08
20161029	30.83	29.4	39.65
20161030	26.4	37.02	36.09
20161031	38.33	41.77	17.74
20161101	30.44	45.16	21.76
20161102	29.84	44.89	22.08
20161103	26.75	51.91	18.0
20161104	25.84	57.2	13.15
20161105	22.39	54.87	18.89
20161106	38.95	48.75	8.533
20161107	38.9	48.56	8.618
20161108	44.04	45.21	6.581
20161109	43.97	44.65	6.314
20161110	48.61	41.16	5.199
20161111	49.66	37.53	4.723
20161112	49.32	36.45	4.287
20161113	49.16	35.46	3.99
20161114	49.11	32.96	3.849
20161115	49.27	27.26	3.475
20161116	48.71	10.97	1.546
20161117	46.52	8.538	1.457
20161118	47.14	0.3128	0.0
20161119	45.06	0.3128	0.0
20161120	45.06	0.3128	0.0
20161121	38.37	0.3128	0.0
20161122	18.67	0.3128	0.0
20161123	24.14	0.3079	0.0
20161124	24.07	0.3079	0.0
20161125	24.31	0.3199	0.0
20161126	24.01	0.3199	0.0
20161127	25.41	0.3199	0.0
20161128	26.96	0.3137	0.0
20161129	25.63	0.3137	0.0
20161130	26.2	0.3155	0.0
20161201	26.2	0.3155	0.0
20161202	26.2	0.3155	0.0
20161203	22.21	0.3155	0.0
20161204	19.88	0.3164	0.0
20161205	20.12	0.3186	0.0
20161206	19.98	0.3186	0.0
20161207	20.01	0.3199	0.0
20161208	17.22	0.3199	0.0
20161209	11.33	0.3199	0.0
20161210	11.46	0.3199	0.0
20161211	8.951	0.3199	0.0
20161212	9.083	0.3186	0.0
20161213	9.083	0.3186	0.0
20161214	11.08	0.3199	0.0
20161215	7.204	0.3199	0.0
20161216	10.15	0.2958	0.0
20161217	30.01	0.1392	0.0
20161218	29.96	0.1392	0.0
20161219	29.96	0.1392	0.0
20161220	29.32	0.1392	0.0
20161221	39.83	0.1236	0.0
20161222	43.41	0.1111	0.0
20161223	43.31	0.1111	0.0
20161224	50.33	0.1508	0.0
20161225	53.01	0.1508	0.0
20161226	53.3	0.2133	0.0
20161227	54.56	0.1972	0.0
20161228	50.52	0.1865	0.0
20161229	50.53	0.1999	0.0
20161230	50.56	0.2021	0.0
20161231	50.49	0.2798	0.0
20170101	33.8	0.2195	0.0
20170102	33.18	0.2195	0.0
20170103	35.37	0.286	0.0
